rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_군위,dam_nm_김천부항,dam_nm_남강,dam_nm_밀양,dam_nm_보령,dam_nm_보현산,dam_nm_부안,dam_nm_성덕,dam_nm_영주,dam_nm_장흥,dam_nm_주암(조),dam_nm_횡성,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.0,0.09440067542148431,0.6471032420585385,2.5150558925719473,0.2334,48.7,40.1,5.5,40.1,0.6729999999999999,29.9,1.0647107369924282,2.5877640352277083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.06297479916138844,0.554459660786052,3.32482017006439,0.55,48.7,40.1,5.5,40.1,0.54,10.8,1.3609765531356006,2.5257286443082556,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.7471617688661836,3.059973875615456,0.417,48.7,40.1,5.5,40.1,0.3979999999999999,26.0,0.9932517730102834,2.639057329615259,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.5672437636707897,0.33217731233833214,0.714419315835485,3.240402455412481,0.504,48.7,40.1,5.5,40.1,0.706,22.0,1.1314021114911006,2.1633230256605382,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.09621885774054292,0.7551825714793979,3.136102726401267,0.452,48.7,40.1,5.5,40.1,0.537,19.1,1.0647107369924282,2.3978952727983707,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.5609616989769857,1.8153132221817903,0.8746350566053225,3.1712389953525926,0.469,48.7,40.1,5.5,40.1,0.696,17.6,1.308332819650179,1.0296194171811583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,0.28367405105424215,0.5681506903852601,3.261475438487018,0.515,48.7,40.1,5.5,40.1,0.805,19.3,1.0296194171811583,1.7227665977411035,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.9357011253939784,3.461790630437442,0.634,48.7,40.1,5.5,40.1,0.746,18.9,1.1314021114911006,0.6418538861723948,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.8738006802532029,0.8738006802532029,3.1780538303479458,0.472,48.7,40.1,5.5,40.1,0.498,22.3,1.2237754316221157,1.8562979903656263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,0.16636153721522526,0.8654184015003985,3.0751440129781527,0.424,48.7,40.1,5.5,40.1,0.511,25.3,1.0296194171811583,2.639057329615259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.3576744442718159,2.404970186470332,0.2069,48.7,40.1,5.5,40.1,0.7190000000000001,31.5,1.0296194171811583,1.9600947840472698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.18398683611301586,0.8750519838575576,3.437368577966983,0.6182,48.7,40.1,5.5,40.1,0.6829999999999999,12.5,0.7419373447293773,2.379546134130174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,0.0,0.555033878430311,3.1765109740904314,0.472,48.7,40.1,5.5,40.1,0.631,13.6,1.1939224684724346,2.5726122302071057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,0.13190507087993858,0.555033878430311,3.0877917209026857,0.43,48.7,40.1,5.5,40.1,0.43,1.4,1.1314021114911006,2.186051276738094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.0,0.5596157879354227,3.003154659369629,0.3929999999999999,48.7,40.1,5.5,40.1,0.62,21.0,1.2237754316221157,2.667228206581955,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.2963940130538024,0.8866559267444644,3.2411459935139284,0.504,48.7,40.1,5.5,40.1,0.528,1.2,1.3862943611198906,2.2617630984737906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0295588022415444,0.2151113796169455,2.7335164980614666,0.2954,48.7,40.1,5.5,40.1,0.578,1.9,0.9555114450274365,1.8562979903656263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.26236426446749106,0.8763017236577918,3.2787660594412653,0.525,48.7,40.1,5.5,40.1,0.8009999999999999,8.0,0.7419373447293773,1.1631508098056809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.15700374880966475,0.35136084911496357,3.540060369373983,0.687,48.7,40.1,5.5,40.1,0.658,13.4,0.6418538861723948,2.3608540011180215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,1.4611698957649975,0.48796632961990805,3.4839441224483956,0.649,48.7,40.1,5.5,40.1,0.745,21.6,1.2809338454620645,2.1400661634962708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.2615947376884625,0.3293037471426004,2.43932508256151,0.2148999999999999,48.7,40.1,5.5,40.1,0.8200000000000001,24.9,1.1314021114911006,2.0412203288596382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.791759469228055,0.3920420877760237,0.3920420877760237,3.310761967524009,0.542,48.7,40.1,5.5,40.1,0.905,8.1,0.9932517730102834,1.0296194171811583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.09621885774054292,0.302324349188651,2.8174007459957173,0.3231,48.7,40.1,5.5,40.1,0.783,18.4,0.9932517730102834,2.5649493574615367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,0.6360475885193725,3.548208348575169,0.693,48.7,40.1,5.5,40.1,0.7190000000000001,14.7,0.9932517730102834,2.3978952727983707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
