rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_대청,dam_nm_안동,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.0,3.0756057361371543,3.5078970003212113,921.9618,0.619,1490.0,790.0,450.0,790.0,0.384,19.2,0.7419373447293773,11.2,1,0,0,0,0,1,0,1,0,0
0.0,2.8618008009081284,3.5035132671337563,1002.9704,0.6729999999999999,1490.0,790.0,450.0,790.0,0.564,-4.8,1.252762968495368,6.9,1,0,0,0,0,1,0,0,0,1
1.1919204658017615,2.8500704611226393,4.16334187814362,778.0854,0.5222,1490.0,790.0,450.0,790.0,0.6070000000000001,22.2,0.832909122935104,11.6,1,0,0,0,0,1,0,0,1,0
0.0,3.8122247693492595,3.4208039113010735,1141.687,0.766,1490.0,790.0,450.0,790.0,0.446,2.4,0.9932517730102834,10.2,1,0,0,1,0,0,0,1,0,0
0.0,3.0909060804235864,3.9065078247400358,907.1371,0.609,1490.0,790.0,450.0,790.0,0.399,15.2,0.9162907318741551,12.6,1,0,0,0,0,1,0,1,0,0
1.7847684220392013,3.4288125486951286,3.4742929367327062,1088.4,0.731,1490.0,790.0,450.0,790.0,0.7590000000000001,17.0,1.1631508098056809,2.6,1,0,0,0,1,0,1,0,0,0
0.11627078166538653,2.5441185094198464,3.4611315691051923,890.143,0.5970000000000001,1490.0,790.0,450.0,790.0,0.731,8.0,1.2237754316221157,1.3,1,0,0,0,1,0,0,0,0,1
0.0,2.954024470154201,3.5001675222979673,1034.761,0.6950000000000001,1490.0,790.0,450.0,790.0,0.508,-4.1,0.832909122935104,7.2,1,0,0,0,1,0,0,0,0,1
0.0,3.6371650184272575,3.4733009654185296,1089.02,0.731,1490.0,790.0,450.0,790.0,0.763,23.3,0.7419373447293773,7.7,1,0,0,0,1,0,1,0,0,0
0.0,3.39591679721823,3.39591679721823,1117.144,0.75,1490.0,790.0,450.0,790.0,0.512,4.3,0.6418538861723948,6.3,1,0,1,0,0,0,1,0,0,0
0.0,3.129738553401725,3.399128576493044,1073.887,0.721,1490.0,790.0,450.0,790.0,0.4039999999999999,1.6,1.8245492920510458,8.7,1,0,1,0,0,0,0,0,0,1
1.2122087952506502,2.7781979610042917,3.413158890061399,1090.452,0.7320000000000001,1490.0,790.0,450.0,790.0,0.8490000000000001,7.5,0.6931471805599453,0.6,1,0,1,0,0,0,0,0,0,1
0.0,3.0798895815607144,4.10358507025355,921.98,0.619,1490.0,790.0,450.0,790.0,0.645,25.5,1.1314021114911006,10.2,1,0,0,1,0,0,0,0,1,0
0.0,2.9821910029873235,3.5354951472145792,980.1594,0.6578,1490.0,790.0,450.0,790.0,0.6900000000000001,13.8,0.4054651081081644,6.4,1,0,0,0,0,1,1,0,0,0
0.0,3.2530839961979376,3.5442871141299888,1000.6198,0.6716,1490.0,790.0,450.0,790.0,0.6890000000000001,16.0,0.6931471805599453,10.1,1,0,0,0,0,1,1,0,0,0
0.0,3.6926971574021326,4.078807823072972,874.813,0.5870000000000001,1490.0,790.0,450.0,790.0,0.611,28.3,1.0647107369924282,10.5,1,0,0,0,1,0,0,0,1,0
0.12636829881480666,3.9153973060670952,3.7289891950418124,1071.86,0.7190000000000001,1490.0,790.0,450.0,790.0,0.6940000000000001,21.4,1.1631508098056809,1.6,1,0,0,0,1,0,1,0,0,0
2.8958677383999527,3.6131047090502943,3.4033949652056426,1060.501,0.7120000000000001,1490.0,790.0,450.0,790.0,0.876,1.6,0.7419373447293773,1.0,1,0,1,0,0,0,0,0,0,1
2.8034088645796675,3.400363700913578,3.4910076159716668,1071.246,0.7190000000000001,1490.0,790.0,450.0,790.0,0.706,10.9,1.1631508098056809,1.7,1,0,0,0,1,0,1,0,0,0
1.5739765241559414,5.284973734956418,3.985589402385063,866.667,0.5820000000000001,1490.0,790.0,450.0,790.0,0.774,28.4,0.6931471805599453,4.3,1,0,0,0,1,0,0,0,1,0
0.0,2.806627764463204,3.4289422419707143,1092.919,0.7340000000000001,1490.0,790.0,450.0,790.0,0.623,5.2,0.33647223662121295,6.0,1,0,1,0,0,0,0,0,0,1
0.4615933618857655,4.188305347154053,3.639111311879815,727.4513,0.4882,1490.0,790.0,450.0,790.0,0.751,29.4,0.8754687373538999,5.1,1,0,0,0,0,1,0,0,1,0
0.0,2.455992639623358,3.4620415872114547,990.393,0.665,1490.0,790.0,450.0,790.0,0.65,14.3,0.5877866649021191,9.6,1,0,0,1,0,0,1,0,0,0
0.49731476173804334,3.5093938721391895,4.0451017956436495,789.284,0.53,1490.0,790.0,450.0,790.0,0.7490000000000001,25.0,0.7419373447293773,5.4,1,0,0,0,1,0,0,0,1,0
0.0,3.1599322892342507,3.4277419368842676,1117.144,0.75,1490.0,790.0,450.0,790.0,0.526,1.4,0.9932517730102834,9.4,1,0,0,1,0,0,0,0,0,1
3.7194110839760812,6.136467081388245,4.206854460033139,1026.858,0.6892,1490.0,790.0,450.0,790.0,0.756,28.6,0.9162907318741551,6.9,1,0,0,0,0,1,0,0,1,0
0.0,3.8013372245703883,3.4759955917373415,855.34,0.574,1490.0,790.0,450.0,790.0,0.6829999999999999,7.4,1.0296194171811583,4.1,1,0,0,0,1,0,0,1,0,0
0.0,2.6079351630992336,3.4730528187625835,855.34,0.5740999999999999,1490.0,790.0,450.0,790.0,0.596,-7.2,1.410986973710262,3.6,1,0,0,0,1,0,0,0,0,1
1.4977015586940217,3.1498686675649217,3.419331951857638,1111.526,0.746,1490.0,790.0,450.0,790.0,0.579,5.9,1.308332819650179,6.5,1,0,0,1,0,0,0,0,0,1
0.05619127964974249,2.648300196696436,3.48865865743215,890.2093,0.5975,1490.0,790.0,450.0,790.0,0.626,-0.7,0.5877866649021191,1.8,1,0,0,0,0,1,0,0,0,1
2.696820719150661,4.495366480632891,3.5183876490735586,727.4513,0.4882,1490.0,790.0,450.0,790.0,0.8640000000000001,23.9,0.832909122935104,2.3,1,0,0,0,0,1,0,0,1,0
0.0,3.2580580757433566,3.499231121933521,1066.338,0.716,1490.0,790.0,450.0,790.0,0.6809999999999999,10.3,0.5306282510621704,8.2,1,0,0,0,1,0,1,0,0,0
0.0,3.1383596718037468,3.4105534765861805,1111.526,0.746,1490.0,790.0,450.0,790.0,0.511,-3.1,0.8754687373538999,6.6,1,0,1,0,0,0,0,0,0,1
0.0,2.640056829948342,4.159913801986678,738.8435,0.4959,1490.0,790.0,450.0,790.0,0.701,25.3,0.6931471805599453,1.8,1,0,0,0,0,1,0,0,1,0
0.0,2.379823873334848,3.490885727925686,904.5673,0.6071,1490.0,790.0,450.0,790.0,0.624,-2.8,0.5877866649021191,8.1,1,0,0,0,0,1,0,0,0,1
0.0,2.901531478155164,3.4547697436676748,973.8515,0.6536,1490.0,790.0,450.0,790.0,0.684,13.7,0.5877866649021191,7.5,1,0,0,0,0,1,1,0,0,0
0.2989928635976476,2.2212665718164573,3.3885848436113113,992.542,0.6659999999999999,1490.0,790.0,450.0,790.0,0.4639999999999999,6.8,1.1939224684724346,6.7,1,0,0,1,0,0,1,0,0,0
0.0,3.1143593973122026,3.604219854980143,912.7703,0.613,1490.0,790.0,450.0,790.0,0.589,19.7,0.832909122935104,9.2,1,0,0,0,0,1,0,1,0,0
0.0,4.431185778381038,3.734020109778208,1052.911,0.7070000000000001,1490.0,790.0,450.0,790.0,0.65,23.6,0.6418538861723948,8.7,1,0,0,0,1,0,1,0,0,0
0.0,3.423904284197226,3.423904284197226,1117.144,0.75,1490.0,790.0,450.0,790.0,0.506,6.3,0.7884573603642702,5.6,1,0,0,1,0,0,0,0,0,1
0.17344897829035627,3.9691214174680227,3.471717974477274,1035.82,0.6950000000000001,1490.0,790.0,450.0,790.0,0.5700000000000001,12.2,0.9555114450274365,16.2,1,0,1,0,0,0,0,1,0,0
0.0,2.992627458600512,3.4939588617434665,917.3591,0.6157,1490.0,790.0,450.0,790.0,0.545,8.2,0.5306282510621704,11.4,1,0,0,0,0,1,0,1,0,0
1.623301369093254,2.9984286351017335,3.8060623096982873,856.952,0.5750000000000001,1490.0,790.0,450.0,790.0,0.633,30.2,0.8754687373538999,9.8,1,0,0,0,1,0,0,0,1,0
0.0,5.7970329589858,6.225650901617012,1137.259,0.763,1490.0,790.0,450.0,790.0,0.639,25.7,0.9932517730102834,7.0,1,0,0,1,0,0,0,0,1,0
0.0,3.068052935133617,3.494323359651639,1079.494,0.725,1490.0,790.0,450.0,790.0,0.741,13.3,0.5877866649021191,6.5,1,0,0,0,1,0,1,0,0,0
0.13496786041048434,2.4660635619865205,3.2622800824754865,1098.481,0.737,1490.0,790.0,450.0,790.0,0.705,6.8,0.9162907318741551,1.9,1,0,1,0,0,0,0,0,0,1
0.0,2.9512577834521614,3.803769419987892,731.09,0.4907,1490.0,790.0,450.0,790.0,0.596,31.4,1.0296194171811583,11.8,1,0,0,0,0,1,0,0,1,0
0.0,3.269226675294922,3.8108979519679056,873.18,0.5860000000000001,1490.0,790.0,450.0,790.0,0.596,30.1,0.9932517730102834,12.9,1,0,0,0,1,0,0,0,1,0
1.2618642827417137,2.6822536460582,3.9478147695262034,858.027,0.5760000000000001,1490.0,790.0,450.0,790.0,0.75,25.2,0.6931471805599453,8.7,1,0,1,0,0,0,0,0,1,0
0.0,3.2799709242280115,3.8418151103846494,974.749,0.654,1490.0,790.0,450.0,790.0,0.564,23.1,0.9555114450274365,7.2,1,0,0,1,0,0,0,1,0,0
0.41778885779699626,4.363162317027485,6.2597611802285815,958.1989,0.6431,1490.0,790.0,450.0,790.0,0.755,25.0,0.9162907318741551,4.0,1,0,0,0,0,1,1,0,0,0
0.026934001240080944,3.2879913554988787,3.97196975047921,949.0,0.637,1490.0,790.0,450.0,790.0,0.688,30.5,0.6418538861723948,14.0,1,0,1,0,0,0,0,0,1,0
0.0,3.2354575844598785,3.4589000917904444,888.493,0.5963,1490.0,790.0,450.0,790.0,0.599,8.1,0.7419373447293773,7.9,1,0,0,0,1,0,0,0,0,1
0.9781757355461629,3.695358420211645,4.160350755801371,726.3833,0.488,1490.0,790.0,450.0,790.0,0.745,29.9,0.9932517730102834,7.3,1,0,0,0,0,1,0,0,1,0
0.0,3.1459179603178753,3.780660687231319,1022.124,0.6859999999999999,1490.0,790.0,450.0,790.0,0.456,12.1,1.0296194171811583,10.9,1,0,0,1,0,0,0,1,0,0
0.8019567414172204,3.3832031182898765,3.4761502348985562,1088.524,0.731,1490.0,790.0,450.0,790.0,0.821,20.6,0.7419373447293773,2.8,1,0,0,0,1,0,1,0,0,0
0.0,3.653459508882676,3.477818858980176,855.877,0.574,1490.0,790.0,450.0,790.0,0.643,6.8,0.8754687373538999,4.5,1,0,0,0,1,0,0,1,0,0
1.7470061460408737,4.488164348235159,3.7846213588934394,914.186,0.614,1490.0,790.0,450.0,790.0,0.785,24.7,0.6931471805599453,0.4,1,0,0,1,0,0,0,0,1,0
0.0,2.9264893708118302,3.458931555646343,934.265,0.627,1490.0,790.0,450.0,790.0,0.61,4.2,1.0647107369924282,5.9,1,0,0,1,0,0,0,0,0,1
0.0,3.128819817692346,3.4037607600653157,1115.27,0.7490000000000001,1490.0,790.0,450.0,790.0,0.518,-1.2,0.6931471805599453,5.4,1,0,0,1,0,0,0,0,0,1
1.1744616009515476,3.4236435704919854,3.4236435704919854,1144.222,0.768,1490.0,790.0,450.0,790.0,0.535,10.6,0.6418538861723948,6.5,1,0,0,1,0,0,0,1,0,0
0.0,2.7957557815213154,3.412170291813086,1050.225,0.705,1490.0,790.0,450.0,790.0,0.539,9.6,0.8754687373538999,8.8,1,0,1,0,0,0,0,1,0,0
0.0,3.5323133595196925,3.7136940104883744,1006.185,0.675,1490.0,790.0,450.0,790.0,0.6900000000000001,20.2,0.6931471805599453,9.5,1,0,0,1,0,0,1,0,0,0
1.1058195869174616,4.439032953614654,3.827488558313409,923.097,0.62,1490.0,790.0,450.0,790.0,0.79,26.5,0.9555114450274365,6.4,1,0,1,0,0,0,1,0,0,0
0.10436001532424277,2.989160728170952,3.4859061095891097,894.553,0.6,1490.0,790.0,450.0,790.0,0.4039999999999999,-5.3,0.7419373447293773,9.1,1,0,0,0,1,0,0,0,0,1
0.0,3.4757481129264516,3.4757481129264516,854.802,0.574,1490.0,790.0,450.0,790.0,0.489,9.5,0.5877866649021191,10.1,1,0,0,0,1,0,0,1,0,0
0.8084827792398497,3.019204629739133,3.958295717758825,890.6938,0.598,1490.0,790.0,450.0,790.0,0.469,17.7,1.1939224684724346,9.7,1,0,0,0,0,1,0,1,0,0
0.0,2.167910189667444,3.411906500470507,1105.303,0.742,1490.0,790.0,450.0,790.0,0.62,-1.2,0.7884573603642702,5.8,1,0,1,0,0,0,0,0,0,1
0.0,3.0963917566531682,3.5130666692328076,993.9052,0.6670999999999999,1490.0,790.0,450.0,790.0,0.5700000000000001,20.8,0.5306282510621704,8.9,1,0,0,0,0,1,1,0,0,0
1.525556178453367,3.6872781727469626,3.6872781727469626,875.903,0.588,1490.0,790.0,450.0,790.0,0.636,28.5,0.9932517730102834,10.0,1,0,0,0,1,0,0,0,1,0
2.640413552386399,4.2536817687366595,4.8332853582886,1017.392,0.6828000000000001,1490.0,790.0,450.0,790.0,0.906,19.4,1.0296194171811583,3.3,1,0,0,0,0,1,0,0,1,0
0.24693819987992693,2.504545865040349,3.4552435500792424,914.0,0.613,1490.0,790.0,450.0,790.0,0.568,-5.6,0.7884573603642702,8.7,1,0,0,0,1,0,0,0,0,1
0.0,3.259480195710141,3.4730217961005265,850.513,0.5710000000000001,1490.0,790.0,450.0,790.0,0.318,16.4,1.252762968495368,8.1,1,0,0,0,1,0,0,1,0,0
4.286522936146016,6.877585720266823,6.890785096524064,918.078,0.616,1490.0,790.0,450.0,790.0,0.9,23.3,0.6418538861723948,3.0,1,0,0,1,0,0,0,0,1,0
0.4969497982303427,2.6011329187561327,3.4639530644875443,840.378,0.564,1490.0,790.0,450.0,790.0,0.588,7.5,0.6931471805599453,2.6,1,0,0,0,1,0,0,0,0,1
0.0,2.6952351040553664,3.486671466512386,936.1251,0.628,1490.0,790.0,450.0,790.0,0.554,10.9,0.6931471805599453,8.6,1,0,0,0,0,1,1,0,0,0
1.7912259936219113,6.30471019421595,3.515388789954736,813.687,0.5461,1490.0,790.0,450.0,790.0,0.6990000000000001,27.9,0.7884573603642702,11.4,1,0,0,0,0,1,0,0,1,0
0.026934001240080944,2.9575630074364883,3.480809227297204,947.9236,0.6362,1490.0,790.0,450.0,790.0,0.5810000000000001,10.4,0.5877866649021191,9.1,1,0,0,0,0,1,1,0,0,0
0.0,2.9257925253493093,3.491586381389836,1066.951,0.716,1490.0,790.0,450.0,790.0,0.643,11.0,0.6418538861723948,8.1,1,0,0,0,1,0,1,0,0,0
0.0,3.0968437749224025,3.8915345430008097,983.422,0.66,1490.0,790.0,450.0,790.0,0.43,14.4,1.0986122886681096,12.2,1,0,0,1,0,0,0,1,0,0
0.9928072297711332,3.103868932158569,3.999410978163362,919.749,0.617,1490.0,790.0,450.0,790.0,0.737,26.9,1.0296194171811583,12.2,1,0,1,0,0,0,0,0,1,0
0.0,2.917662618132068,3.466516847782798,996.225,0.669,1490.0,790.0,450.0,790.0,0.563,12.9,0.7419373447293773,4.2,1,0,0,1,0,0,1,0,0,0
0.0,4.629296784764326,4.081343750044849,847.304,0.569,1490.0,790.0,450.0,790.0,0.618,21.5,1.1314021114911006,9.0,1,0,0,0,1,0,0,0,1,0
0.3662390616073275,2.854168709232204,3.966189169171875,878.3028,0.5895,1490.0,790.0,450.0,790.0,0.523,19.2,0.9162907318741551,1.9,1,0,0,0,0,1,0,1,0,0
0.7232398208671146,5.5120810642559865,3.9486827497907484,946.731,0.635,1490.0,790.0,450.0,790.0,0.715,27.8,1.1631508098056809,6.3,1,0,0,1,0,0,0,0,1,0
0.0,1.4534856106602139,3.4466486445660727,986.679,0.662,1490.0,790.0,450.0,790.0,0.4479999999999999,9.5,1.0647107369924282,9.1,1,0,0,1,0,0,1,0,0,0
0.0,2.7238579313077236,3.50504675612103,1027.1936,0.6890000000000001,1490.0,790.0,450.0,790.0,0.65,1.5,0.8754687373538999,2.2,1,0,0,0,1,0,0,0,0,1
0.14842000511827327,2.5518641179128814,3.475593407562508,939.3962,0.6305,1490.0,790.0,450.0,790.0,0.59,11.4,0.7884573603642702,7.1,1,0,0,0,0,1,1,0,0,0
3.125347257050306,7.379292731319588,6.702267444156343,1116.519,0.7490000000000001,1490.0,790.0,450.0,790.0,0.833,22.3,1.3862943611198906,0.7,1,0,0,1,0,0,0,0,1,0
0.0,3.141778774483234,3.4061849231731944,1057.473,0.71,1490.0,790.0,450.0,790.0,0.421,5.4,0.5877866649021191,10.6,1,0,1,0,0,0,0,0,0,1
0.0,2.7644305345383176,3.4090663400408503,1102.819,0.74,1490.0,790.0,450.0,790.0,0.359,-3.6,0.7884573603642702,5.9,1,0,1,0,0,0,0,0,0,1
1.4910596996949708,6.377847068628426,6.675189982088945,1119.647,0.751,1490.0,790.0,450.0,790.0,0.804,24.9,0.6931471805599453,0.3,1,0,0,1,0,0,0,0,1,0
0.0,4.458570922313667,4.843643631727202,994.473,0.667,1490.0,790.0,450.0,790.0,0.7090000000000001,28.8,0.9162907318741551,10.5,1,0,0,1,0,0,0,0,1,0
0.0,2.5545881729888085,3.5040848418375834,1049.874,0.705,1490.0,790.0,450.0,790.0,0.648,6.5,0.4700036292457356,6.8,1,0,0,0,1,0,1,0,0,0
0.4875365257880375,2.9947818220179956,4.120872887234924,793.893,0.533,1490.0,790.0,450.0,790.0,0.665,24.7,0.9162907318741551,5.7,1,0,0,0,1,0,0,0,1,0
0.0,3.051214283012995,3.858136878870344,945.031,0.634,1490.0,790.0,450.0,790.0,0.5700000000000001,19.1,0.9932517730102834,12.5,1,0,0,1,0,0,0,1,0,0
0.0,2.625175709934015,3.4790222471254606,852.12,0.5720000000000001,1490.0,790.0,450.0,790.0,0.511,13.0,0.6931471805599453,10.9,1,0,0,0,1,0,0,1,0,0
0.0,3.2166333123154205,3.4568212854101525,998.563,0.67,1490.0,790.0,450.0,790.0,0.7190000000000001,17.2,0.7884573603642702,4.6,1,0,0,1,0,0,1,0,0,0
0.0,4.247623433563325,3.7321544375952582,1055.345,0.708,1490.0,790.0,450.0,790.0,0.7240000000000001,24.5,0.6931471805599453,9.8,1,0,0,0,1,0,1,0,0,0
0.0,2.472834068553731,3.4661108325048,972.11,0.6524,1490.0,790.0,450.0,790.0,0.604,11.2,0.5306282510621704,7.8,1,0,0,0,0,1,1,0,0,0
0.0,4.62518847630184,4.8105325854471985,1023.362,0.6868000000000001,1490.0,790.0,450.0,790.0,0.4579999999999999,23.4,0.9555114450274365,11.5,1,0,0,0,0,1,1,0,0,0
1.8201687437017333,2.8997168451203037,3.431823575203916,892.346,0.5989,1490.0,790.0,450.0,790.0,0.633,4.5,0.5306282510621704,3.5,1,0,0,0,1,0,0,0,0,1
0.0,3.7977114372499887,3.3929299672437283,1166.549,0.783,1490.0,790.0,450.0,790.0,0.5650000000000001,18.5,1.2237754316221157,11.4,1,0,1,0,0,0,1,0,0,0
0.0,3.3730722179363073,3.8976603545923094,981.684,0.659,1490.0,790.0,450.0,790.0,0.436,16.6,0.9162907318741551,12.0,1,0,0,1,0,0,0,1,0,0
0.053540766928029816,2.9806693958769452,3.4804705625566634,893.449,0.6,1490.0,790.0,450.0,790.0,0.446,-1.0,0.6931471805599453,9.1,1,0,0,0,1,0,0,0,0,1
0.09912109086780718,2.9676413933874652,4.435508158140891,783.672,0.526,1490.0,790.0,450.0,790.0,0.664,27.3,0.832909122935104,9.3,1,0,0,0,1,0,0,0,1,0
0.8802904276331134,3.006325961764861,3.5041449885956917,924.6625,0.621,1490.0,790.0,450.0,790.0,0.355,12.3,1.0296194171811583,8.8,1,0,0,0,0,1,0,1,0,0
1.5097059710350902,3.3427911307737603,4.088577967327764,866.125,0.5810000000000001,1490.0,790.0,450.0,790.0,0.685,26.1,1.0647107369924282,2.8,1,0,0,0,1,0,0,0,1,0
0.2823931105181702,3.1361461772692047,3.675844871843476,700.1212,0.4699,1490.0,790.0,450.0,790.0,0.788,26.8,0.9555114450274365,3.4,1,0,0,0,0,1,0,0,1,0
0.0,3.0003217258877983,3.5010728820894084,926.9167,0.6221,1490.0,790.0,450.0,790.0,0.527,6.6,0.7419373447293773,11.3,1,0,0,0,0,1,0,1,0,0
1.395278879191355,2.991573638405132,3.8415576217556415,972.443,0.653,1490.0,790.0,450.0,790.0,0.718,20.0,0.8754687373538999,2.1,1,0,0,1,0,0,0,1,0,0
0.0,3.406483386091393,4.172493169527241,1040.608,0.698,1490.0,790.0,450.0,790.0,0.337,15.5,0.9932517730102834,18.3,1,0,1,0,0,0,0,1,0,0
0.0,2.4619791451442956,3.472308009120108,999.015,0.6709999999999999,1490.0,790.0,450.0,790.0,0.445,10.8,0.6931471805599453,9.3,1,0,0,1,0,0,1,0,0,0
0.0,4.174110308468438,3.416578483700458,1033.43,0.6940000000000001,1490.0,790.0,450.0,790.0,0.3979999999999999,12.7,0.832909122935104,15.0,1,0,1,0,0,0,0,1,0,0
0.0,3.8044377947482086,3.475871859987617,871.549,0.585,1490.0,790.0,450.0,790.0,0.41,12.2,1.0986122886681096,9.7,1,0,0,0,1,0,0,1,0,0
0.0,3.1503828284229005,3.419724686276039,1111.526,0.746,1490.0,790.0,450.0,790.0,0.81,6.7,0.6418538861723948,4.4,1,0,0,1,0,0,0,0,0,1
0.0,3.4711897534821903,3.4711897534821903,850.513,0.5710000000000001,1490.0,790.0,450.0,790.0,0.39,18.1,1.252762968495368,7.5,1,0,0,0,1,0,0,1,0,0
0.09984533496971613,2.996581912508569,3.956556503788954,918.635,0.617,1490.0,790.0,450.0,790.0,0.5579999999999999,21.2,0.9162907318741551,15.1,1,0,1,0,0,0,0,0,1,0
0.0,6.834264808442737,7.159151148391069,973.019,0.653,1490.0,790.0,450.0,790.0,0.648,24.7,0.9555114450274365,9.7,1,0,0,1,0,0,1,0,0,0
0.0,4.451797536749858,3.7330637896249934,1068.913,0.7170000000000001,1490.0,790.0,450.0,790.0,0.6509999999999999,21.0,0.9162907318741551,7.8,1,0,0,0,1,0,1,0,0,0
0.0,3.4434263858798655,3.5036035374935453,913.4409,0.613,1490.0,790.0,450.0,790.0,0.5810000000000001,9.0,0.6931471805599453,9.3,1,0,0,0,0,1,0,1,0,0
2.34496427446913,4.0596323372119825,4.0596323372119825,989.811,0.664,1490.0,790.0,450.0,790.0,0.7859999999999999,26.5,0.8754687373538999,5.8,1,0,0,1,0,0,0,0,1,0
0.0,2.587237580885462,3.4897575586416356,918.4805,0.6164000000000001,1490.0,790.0,450.0,790.0,0.488,6.1,0.6931471805599453,11.6,1,0,0,0,0,1,0,1,0,0
0.0,2.719649336945562,3.804170498448671,922.974,0.6194,1490.0,790.0,450.0,790.0,0.605,5.0,0.6418538861723948,3.3,1,0,0,0,0,1,0,0,0,1
0.0,2.9100654467968994,3.5389282773504322,994.7754,0.6676000000000001,1490.0,790.0,450.0,790.0,0.451,9.5,0.832909122935104,10.2,1,0,0,0,0,1,1,0,0,0
0.0,1.8362547091146062,4.171382760875338,798.6229,0.536,1490.0,790.0,450.0,790.0,0.465,25.2,1.0647107369924282,9.6,1,0,0,0,0,1,0,0,1,0
0.061471322088101056,6.069321020558243,5.108378874414912,973.852,0.654,1490.0,790.0,450.0,790.0,0.788,23.5,0.5877866649021191,0.2,1,0,0,0,1,0,0,0,1,0
0.0,3.486151087542319,3.825113441437215,952.979,0.64,1490.0,790.0,450.0,790.0,0.535,23.5,0.832909122935104,14.5,1,0,1,0,0,0,1,0,0,0
3.428306584140773,3.611890412585801,3.4073119826620095,1019.161,0.684,1490.0,790.0,450.0,790.0,0.434,11.0,1.410986973710262,5.2,1,0,1,0,0,0,0,1,0,0
0.09912109086780718,3.7277635721639024,4.122705235991059,983.422,0.66,1490.0,790.0,450.0,790.0,0.613,26.2,0.832909122935104,10.0,1,0,0,1,0,0,0,0,1,0
0.9711197681528331,3.463170113976995,3.463170113976995,1049.267,0.7040000000000001,1490.0,790.0,450.0,790.0,0.5760000000000001,4.0,1.0647107369924282,8.4,1,0,0,0,1,0,0,0,0,1
0.0,2.7984392008298906,3.4061185859812233,1021.531,0.6859999999999999,1490.0,790.0,450.0,790.0,0.3379999999999999,11.5,0.7884573603642702,10.2,1,0,1,0,0,0,0,1,0,0
0.0,2.9763965372472487,3.4758099883712013,885.747,0.595,1490.0,790.0,450.0,790.0,0.46,3.3,0.9555114450274365,8.8,1,0,0,0,1,0,0,0,0,1
0.0,3.157383326555885,3.415330372128068,1035.222,0.6950000000000001,1490.0,790.0,450.0,790.0,0.539,7.7,0.9162907318741551,10.4,1,0,1,0,0,0,0,1,0,0
0.05619127964974249,3.5006806601471054,3.5006806601471054,928.045,0.623,1490.0,790.0,450.0,790.0,0.471,9.8,0.9162907318741551,11.1,1,0,0,0,0,1,0,1,0,0
0.0,4.604850134777166,4.675852296573622,1148.031,0.7709999999999999,1490.0,790.0,450.0,790.0,0.7040000000000001,8.1,0.7419373447293773,8.1,1,0,0,1,0,0,0,0,0,1
3.224857896545748,5.225117443531341,3.9498966578562276,908.089,0.61,1490.0,790.0,450.0,790.0,0.8540000000000001,27.3,0.6931471805599453,3.0,1,0,0,1,0,0,0,0,1,0
0.318381001201051,2.504464149003531,3.612808017162641,852.12,0.5720000000000001,1490.0,790.0,450.0,790.0,0.643,12.9,1.2237754316221157,3.9,1,0,0,0,1,0,0,1,0,0
1.671097292820828,4.191456148821516,5.078057154413357,973.852,0.64,1490.0,790.0,450.0,790.0,0.669,23.0,1.0296194171811583,0.9,1,0,0,1,0,0,0,0,1,0
0.036331929247390274,3.269644981919773,3.484680318800664,875.9026,0.588,1490.0,790.0,450.0,790.0,0.535,-2.3,0.8754687373538999,9.5,1,0,0,0,1,0,0,0,0,1
0.0,3.0688897941717173,3.356653190577514,1100.959,0.7390000000000001,1490.0,790.0,450.0,790.0,0.6559999999999999,2.3,0.4054651081081644,4.7,1,0,1,0,0,0,0,0,0,1
0.0,3.6810740712142778,3.4930774429061033,1006.773,0.6759999999999999,1490.0,790.0,450.0,790.0,0.67,20.3,0.6931471805599453,6.4,1,0,0,1,0,0,1,0,0,0
0.0,2.727199019940971,3.392627430979088,1114.021,0.748,1490.0,790.0,450.0,790.0,0.731,9.9,0.5306282510621704,6.6,1,0,1,0,0,0,1,0,0,0
0.0,3.4274822219199796,3.893390493280144,826.63,0.555,1490.0,790.0,450.0,790.0,0.365,21.0,0.9932517730102834,11.9,1,0,0,0,1,0,0,1,0,0
0.0,2.9110998827132875,3.4677339054623997,1003.148,0.6729999999999999,1490.0,790.0,450.0,790.0,0.654,12.5,0.5877866649021191,9.5,1,0,0,1,0,0,1,0,0,0
0.05116828657439943,2.9019159773497063,3.4551488067546283,974.432,0.654,1490.0,790.0,450.0,790.0,0.568,5.7,0.6418538861723948,9.0,1,0,0,1,0,0,1,0,0,0
0.0,3.4220778592415106,3.4220778592415106,1111.526,0.746,1490.0,790.0,450.0,790.0,0.496,7.2,0.5306282510621704,9.4,1,0,0,1,0,0,0,0,0,1
1.0984122686654425,3.1325333150461363,3.8654972754912125,849.978,0.5710000000000001,1490.0,790.0,450.0,790.0,0.716,10.6,1.0296194171811583,1.0,1,0,0,0,1,0,0,1,0,0
2.944365292241099,3.4733629924623406,3.4733629924623406,854.266,0.573,1490.0,790.0,450.0,790.0,0.758,9.0,0.9932517730102834,4.0,1,0,0,0,1,0,0,1,0,0
