dam_nm,obsr_de,rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum
군위,2022-05-31,0.0,0.003,0.797,13.2924,0.2729,48.7,40.1,5.5,40.1,0.394,24.7,2.9,13.4
군위,2022-06-01,0.0,0.0,0.897,13.2113,0.271,48.7,40.1,5.5,40.1,0.396,24.7,1.7,10.6
군위,2022-06-02,0.0,0.0,0.903,13.129,0.27,48.7,40.1,5.5,40.1,0.445,26.1,2.3,13.3
군위,2022-06-03,0.0,0.0,0.909,13.047,0.268,48.7,40.1,5.5,40.1,0.615,23.5,3.9,12.4
군위,2022-06-04,0.0,0.0,0.908,12.9659,0.2662,48.7,40.1,5.5,40.1,0.67,22.1,3.7,8.5
군위,2022-06-05,17.0,0.267,0.907,12.9105,0.2651,48.7,40.1,5.5,40.1,0.925,18.0,2.7,3.3
군위,2022-06-06,10.0677,0.277,0.908,12.856,0.264,48.7,40.1,5.5,40.1,0.846,18.7,1.9,2.0
군위,2022-06-07,0.7669,0.093,0.906,12.7857,0.263,48.7,40.1,5.5,40.1,0.851,16.5,2.9,3.7
군위,2022-06-08,0.0,0.062,0.905,12.7129,0.261,48.7,40.1,5.5,40.1,0.782,17.5,2.5,10.1
군위,2022-06-09,0.0,0.035,0.907,12.6375,0.2595,48.7,40.1,5.5,40.1,0.715,20.2,1.9,15.3
군위,2022-06-10,0.0,0.041,0.903,12.563,0.258,48.7,40.1,5.5,40.1,0.6709999999999999,22.7,1.5,7.8
군위,2022-06-11,0.0,0.027,0.902,12.4874,0.2564,48.7,40.1,5.5,40.1,0.74,21.4,3.4,7.1
군위,2022-06-12,0.0,0.019,0.9,12.4113,0.255,48.7,40.1,5.5,40.1,0.731,20.7,3.2,7.7
군위,2022-06-13,0.0,0.0,0.899,12.3328,0.2532,48.7,40.1,5.5,40.1,0.756,19.9,4.2,4.0
군위,2022-06-14,1.2331,0.128,0.912,12.2651,0.2519,48.7,40.1,5.5,40.1,0.924,16.9,2.7,4.3
군위,2022-06-15,12.6694,0.126,0.922,12.1964,0.2504,48.7,40.1,5.5,40.1,0.886,19.7,1.0,2.2
군위,2022-06-16,0.7669,0.062,0.918,12.1224,0.249,48.7,40.1,5.5,40.1,0.696,23.2,1.8,11.7
군위,2022-06-17,0.0,0.0,0.917,12.042,0.247,48.7,40.1,5.5,40.1,0.639,25.9,1.5,11.9
군위,2022-06-18,0.0,0.017,0.914,11.9645,0.2457,48.7,40.1,5.5,40.1,0.653,27.9,2.1,9.8
군위,2022-06-19,0.0,0.003,0.913,11.8859,0.2441,48.7,40.1,5.5,40.1,0.631,28.9,2.2,9.9
군위,2022-06-20,0.0,0.0,0.908,11.8068,0.24239999999999998,48.7,40.1,5.5,40.1,0.698,28.6,1.9,10.5
군위,2022-06-21,0.0,0.003,0.898,11.7295,0.2409,48.7,40.1,5.5,40.1,0.726,27.8,2.3,10.9
군위,2022-06-22,0.0,0.0,0.905,11.6496,0.23920000000000002,48.7,40.1,5.5,40.1,0.65,29.9,1.6,10.2
군위,2022-06-23,7.3007,1.044,0.914,11.6608,0.23940000000000003,48.7,40.1,5.5,40.1,0.728,27.9,2.0,1.6
군위,2022-06-24,52.3008,1.387,0.914,11.7017,0.2403,48.7,40.1,5.5,40.1,0.7220000000000001,27.9,3.0,13.8
군위,2022-06-25,0.0,0.64,0.915,11.678,0.2398,48.7,40.1,5.5,40.1,0.668,28.2,2.3,16.1
군위,2022-06-26,0.0,0.304,0.914,11.6253,0.23870000000000002,48.7,40.1,5.5,40.1,0.72,28.3,1.7,9.3
군위,2022-06-27,2.0001,0.288,0.913,11.5712,0.23760000000000003,48.7,40.1,5.5,40.1,0.8540000000000001,27.3,1.8,4.2
군위,2022-06-28,0.0,0.134,0.913,11.5039,0.23620000000000002,48.7,40.1,5.5,40.1,0.7120000000000001,28.9,2.7,11.6
군위,2022-06-29,0.0,0.14,0.911,11.4374,0.2349,48.7,40.1,5.5,40.1,0.6890000000000001,29.5,2.4,9.4
군위,2022-06-30,0.0,0.099,0.91,11.3673,0.2334,48.7,40.1,5.5,40.1,0.6729999999999999,29.9,1.9,12.3
군위,2022-07-01,0.0,0.073,0.826,11.3023,0.2321,48.7,40.1,5.5,40.1,0.687,28.7,1.5,15.0
군위,2022-07-02,0.0,0.019,0.824,11.2328,0.231,48.7,40.1,5.5,40.1,0.637,29.9,1.8,17.2
군위,2022-07-03,0.0,0.0,0.822,11.1612,0.22920000000000001,48.7,40.1,5.5,40.1,0.68,29.5,1.7,12.7
군위,2022-07-04,0.0,0.023,0.821,11.0922,0.2278,48.7,40.1,5.5,40.1,0.728,28.8,1.5,9.4
군위,2022-07-05,0.0,0.014,0.82,11.0225,0.2263,48.7,40.1,5.5,40.1,0.721,28.8,1.8,4.5
군위,2022-07-06,0.0,0.012,0.819,10.9528,0.2249,48.7,40.1,5.5,40.1,0.8140000000000001,28.5,2.3,3.7
군위,2022-07-07,0.0,0.0,0.817,10.8814,0.22340000000000002,48.7,40.1,5.5,40.1,0.743,29.7,2.2,5.6
군위,2022-07-08,2.5339,0.033,0.816,10.8138,0.222,48.7,40.1,5.5,40.1,0.846,28.5,1.3,2.0
군위,2022-07-09,0.0,0.0,0.816,10.7428,0.2206,48.7,40.1,5.5,40.1,0.713,28.7,2.3,9.3
군위,2022-07-10,0.0,0.0,0.814,10.6716,0.21910000000000002,48.7,40.1,5.5,40.1,0.765,28.1,2.7,10.3
군위,2022-07-11,7.0,0.138,0.814,10.6131,0.21789999999999998,48.7,40.1,5.5,40.1,0.866,26.4,1.4,1.0
군위,2022-07-12,0.0,0.012,0.813,10.5439,0.2165,48.7,40.1,5.5,40.1,0.753,25.6,3.8,2.2
군위,2022-07-13,17.3007,0.295,0.812,10.4993,0.21559999999999999,48.7,40.1,5.5,40.1,0.856,24.4,2.2,5.3
군위,2022-07-14,0.0,0.114,0.811,10.439,0.2144,48.7,40.1,5.5,40.1,0.775,28.2,1.7,7.0
군위,2022-07-15,0.0,0.04,0.81,10.3725,0.21300000000000002,48.7,40.1,5.5,40.1,0.645,28.3,1.9,13.4
군위,2022-07-16,11.4661,0.344,0.811,10.3322,0.2122,48.7,40.1,5.5,40.1,0.71,26.8,1.9,8.5
군위,2022-07-17,0.0,0.089,0.808,10.2701,0.2109,48.7,40.1,5.5,40.1,0.6859999999999999,27.3,1.9,7.5
군위,2022-07-18,41.436,1.112,0.81,10.2961,0.2114,48.7,40.1,5.5,40.1,0.956,22.9,1.5,3.0
군위,2022-07-19,1.7669,1.919,0.548,10.4145,0.2139,48.7,40.1,5.5,40.1,0.7440000000000001,27.6,1.5,6.2
군위,2022-07-20,0.0,0.835,0.402,10.4519,0.2146,48.7,40.1,5.5,40.1,0.625,29.4,2.2,11.4
군위,2022-07-21,9.5338,0.64,0.405,10.4722,0.215,48.7,40.1,5.5,40.1,0.809,26.0,2.8,3.1
군위,2022-07-22,0.7669,0.409,0.397,10.4732,0.2151,48.7,40.1,5.5,40.1,0.716,25.8,2.9,2.1
군위,2022-07-23,0.0,0.299,0.39,10.4653,0.21489999999999998,48.7,40.1,5.5,40.1,0.8200000000000001,24.9,2.1,6.7
군위,2022-07-24,5.5339,0.308,0.391,10.4582,0.2147,48.7,40.1,5.5,40.1,0.7759999999999999,27.4,2.2,3.3
군위,2022-07-25,0.0,0.203,0.391,10.4419,0.2144,48.7,40.1,5.5,40.1,0.72,29.1,2.1,15.7
군위,2022-07-26,0.0,0.152,0.391,10.4213,0.214,48.7,40.1,5.5,40.1,0.794,26.9,2.9,9.5
군위,2022-07-27,0.0,0.109,0.391,10.3969,0.21350000000000002,48.7,40.1,5.5,40.1,0.795,25.6,3.3,10.5
군위,2022-07-28,0.0,0.088,0.391,10.3708,0.21300000000000002,48.7,40.1,5.5,40.1,0.855,26.2,2.9,2.0
군위,2022-07-29,0.0,0.073,0.39,10.3434,0.21239999999999998,48.7,40.1,5.5,40.1,0.778,28.7,3.3,10.6
군위,2022-07-30,0.0,0.044,0.389,10.3135,0.212,48.7,40.1,5.5,40.1,0.8390000000000001,27.8,4.0,1.8
군위,2022-07-31,2.9324,0.235,0.39,10.3001,0.2115,48.7,40.1,5.5,40.1,0.92,27.1,2.5,0.2
군위,2022-09-01,0.0,5.146,0.348,12.6597,0.26,48.7,40.1,5.5,40.1,0.885,21.6,1.6,6.1
군위,2022-09-02,0.0,2.072,0.343,12.8091,0.263,48.7,40.1,5.5,40.1,0.918,21.3,1.9,3.4
군위,2022-09-03,0.0,1.126,0.344,12.8767,0.264,48.7,40.1,5.5,40.1,0.918,22.2,3.1,4.7
군위,2022-09-04,0.0,0.809,0.345,12.9167,0.2652,48.7,40.1,5.5,40.1,0.893,25.2,2.6,10.0
군위,2022-09-05,20.1654,1.066,0.345,12.979,0.2665,48.7,40.1,5.5,40.1,0.958,25.1,2.6,2.8
군위,2022-09-06,43.0978,24.803,0.352,15.0916,0.3099,48.7,40.1,5.5,40.1,0.8200000000000001,22.8,4.2,9.1
군위,2022-09-07,0.0,6.441,0.357,15.6172,0.3207,48.7,40.1,5.5,40.1,0.705,22.3,1.6,14.5
군위,2022-09-08,0.0,2.329,0.357,15.7876,0.32420000000000004,48.7,40.1,5.5,40.1,0.7390000000000001,21.5,2.1,14.0
군위,2022-09-09,0.0,1.181,0.358,15.8587,0.326,48.7,40.1,5.5,40.1,0.772,21.6,2.7,13.5
군위,2022-09-10,0.0,0.726,0.358,15.8906,0.326,48.7,40.1,5.5,40.1,0.807,21.1,1.9,6.3
군위,2022-09-11,0.0,0.551,0.358,15.9072,0.32659999999999995,48.7,40.1,5.5,40.1,0.798,22.8,2.5,10.8
군위,2022-09-12,0.0,0.411,0.358,15.9118,0.327,48.7,40.1,5.5,40.1,0.912,21.6,1.5,4.7
군위,2022-09-13,0.0,0.342,0.358,15.9104,0.32670000000000005,48.7,40.1,5.5,40.1,0.778,23.8,3.0,10.0
군위,2022-09-14,0.0,0.233,0.358,15.8997,0.3265,48.7,40.1,5.5,40.1,0.77,23.4,4.2,11.7
군위,2022-09-15,0.0,0.162,0.357,15.8828,0.3261,48.7,40.1,5.5,40.1,0.788,23.6,4.5,11.6
군위,2022-09-16,0.0,0.146,0.355,15.8648,0.3258,48.7,40.1,5.5,40.1,0.843,24.7,2.8,8.6
군위,2022-09-17,0.7669,0.145,0.355,15.8466,0.3254,48.7,40.1,5.5,40.1,0.856,26.1,1.4,8.0
군위,2022-09-18,0.0,0.146,0.354,15.8286,0.325,48.7,40.1,5.5,40.1,0.8320000000000001,26.7,2.3,6.5
군위,2022-09-19,2.5338,0.125,0.354,15.8088,0.325,48.7,40.1,5.5,40.1,0.733,25.4,3.0,7.9
군위,2022-09-20,0.0,0.092,0.354,15.7861,0.32420000000000004,48.7,40.1,5.5,40.1,0.6890000000000001,19.3,3.2,10.7
군위,2022-09-21,0.0,0.0,0.354,15.755,0.3235,48.7,40.1,5.5,40.1,0.74,17.4,2.2,14.1
군위,2022-09-22,0.0,0.101,0.353,15.7333,0.32310000000000005,48.7,40.1,5.5,40.1,0.783,18.4,1.7,12.0
군위,2022-09-23,0.0,0.0,0.353,15.7014,0.3224,48.7,40.1,5.5,40.1,0.7190000000000001,20.9,2.5,11.7
군위,2022-09-24,0.0,0.075,0.352,15.6775,0.32189999999999996,48.7,40.1,5.5,40.1,0.5920000000000001,19.3,2.5,12.6
군위,2022-09-25,0.0,0.125,0.352,15.6579,0.3215,48.7,40.1,5.5,40.1,0.74,16.0,0.2,8.79
군위,2022-09-26,0.0,0.038,0.352,15.6308,0.321,48.7,40.1,5.5,40.1,0.8840000000000001,18.5,0.9,4.1
군위,2022-09-27,0.0,0.0,0.352,15.5992,0.32030000000000003,48.7,40.1,5.5,40.1,0.818,20.4,2.3,12.2
군위,2022-09-28,0.0,0.074,0.352,15.5752,0.31980000000000003,48.7,40.1,5.5,40.1,0.8150000000000001,19.5,1.0,7.6
군위,2022-09-29,0.0,0.022,0.352,15.5466,0.31920000000000004,48.7,40.1,5.5,40.1,0.74,20.6,0.9,12.2
군위,2022-09-30,0.0,0.073,0.351,15.5226,0.31870000000000004,48.7,40.1,5.5,40.1,0.693,21.4,0.9,12.4
군위,2022-02-01,0.0,0.139,0.746,21.3458,0.438,48.7,40.1,5.5,40.1,0.501,1.8,3.9,7.4
군위,2022-02-02,0.0,0.0,0.745,21.276,0.43700000000000006,48.7,40.1,5.5,40.1,0.45799999999999996,0.7,3.3,5.9
군위,2022-02-03,0.0,0.14,0.745,21.2237,0.436,48.7,40.1,5.5,40.1,0.414,0.4,2.8,9.3
군위,2022-02-04,0.0,0.0,0.744,21.1541,0.434,48.7,40.1,5.5,40.1,0.425,-0.4,4.6,8.7
군위,2022-02-05,0.0,0.0,0.743,21.0828,0.433,48.7,40.1,5.5,40.1,0.45299999999999996,-2.8,5.6,9.7
군위,2022-02-06,0.0,0.0,0.161,21.0325,0.43200000000000005,48.7,40.1,5.5,40.1,0.435,-1.2,4.5,8.4
군위,2022-02-07,0.0,0.14,0.742,20.9805,0.43100000000000005,48.7,40.1,5.5,40.1,0.384,0.1,3.0,7.0
군위,2022-02-08,0.0,0.141,0.742,20.9286,0.43,48.7,40.1,5.5,40.1,0.43,1.4,2.1,7.9
군위,2022-02-09,0.0,0.142,0.742,20.8767,0.429,48.7,40.1,5.5,40.1,0.513,2.3,1.1,8.5
군위,2022-02-10,0.0,0.0,0.741,20.8076,0.42700000000000005,48.7,40.1,5.5,40.1,0.41500000000000004,5.3,1.9,9.0
군위,2022-02-11,0.0,0.142,0.741,20.7559,0.42600000000000005,48.7,40.1,5.5,40.1,0.434,3.6,1.4,9.5
군위,2022-02-12,0.0,0.142,0.74,20.7042,0.425,48.7,40.1,5.5,40.1,0.518,4.7,2.1,9.4
군위,2022-02-13,0.0,0.0,0.739,20.6354,0.424,48.7,40.1,5.5,40.1,0.725,5.3,2.0,6.8
군위,2022-02-14,0.0,0.0,0.738,20.5667,0.42200000000000004,48.7,40.1,5.5,40.1,0.6,7.3,2.0,7.6
군위,2022-02-15,0.0,0.142,0.737,20.5152,0.42100000000000004,48.7,40.1,5.5,40.1,0.47500000000000003,0.8,5.1,10.2
군위,2022-02-16,0.0,0.0,0.734,20.4467,0.42,48.7,40.1,5.5,40.1,0.44200000000000006,-3.5,5.1,9.7
군위,2022-02-17,0.0,0.134,0.728,20.3954,0.419,48.7,40.1,5.5,40.1,0.369,-4.2,3.1,10.9
군위,2022-02-18,0.0,0.13,0.723,20.3442,0.418,48.7,40.1,5.5,40.1,0.428,-1.0,1.0,10.5
군위,2022-02-19,0.0,0.0,0.721,20.276,0.41600000000000004,48.7,40.1,5.5,40.1,0.474,2.4,2.3,6.4
군위,2022-02-20,0.0,0.0,0.755,20.2079,0.41500000000000004,48.7,40.1,5.5,40.1,0.37,-2.1,4.5,11.3
군위,2022-02-21,0.0,0.0,0.759,20.1398,0.414,48.7,40.1,5.5,40.1,0.441,0.9,3.6,11.0
군위,2022-02-22,0.0,0.168,0.758,20.0889,0.413,48.7,40.1,5.5,40.1,0.383,-0.2,4.5,11.3
군위,2022-02-23,0.0,0.0,0.757,20.0211,0.41100000000000003,48.7,40.1,5.5,40.1,0.336,-2.2,3.5,10.1
군위,2022-02-24,0.0,0.167,0.755,19.9703,0.41000000000000003,48.7,40.1,5.5,40.1,0.302,0.4,3.8,12.0
군위,2022-02-25,0.0,0.167,0.754,19.9196,0.409,48.7,40.1,5.5,40.1,0.42,4.7,2.9,11.0
군위,2022-02-26,0.0,0.0,0.753,19.8352,0.40700000000000003,48.7,40.1,5.5,40.1,0.501,6.8,2.5,10.1
군위,2022-02-27,0.0,0.362,0.752,19.8014,0.40700000000000003,48.7,40.1,5.5,40.1,0.326,6.5,3.4,12.1
군위,2022-02-28,0.0,0.0,0.751,19.7341,0.405,48.7,40.1,5.5,40.1,0.35000000000000003,6.9,1.3,8.8
군위,2022-03-01,0.0,0.0,0.749,19.6668,0.40399999999999997,48.7,40.1,5.5,40.1,0.508,9.9,2.5,8.1
군위,2022-03-02,0.0,0.164,0.747,19.6165,0.40299999999999997,48.7,40.1,5.5,40.1,0.42600000000000005,6.2,3.8,12.3
군위,2022-03-03,0.0,0.163,0.745,19.5662,0.402,48.7,40.1,5.5,40.1,0.402,7.5,1.8,11.9
군위,2022-03-04,0.0,0.0,0.744,19.4842,0.4,48.7,40.1,5.5,40.1,0.506,8.4,1.9,9.5
군위,2022-03-05,0.0,0.143,0.743,19.4323,0.399,48.7,40.1,5.5,40.1,0.306,7.2,5.2,12.5
군위,2022-03-06,0.0,0.162,0.742,19.3823,0.39799999999999996,48.7,40.1,5.5,40.1,0.299,4.1,3.4,13.1
군위,2022-03-07,0.0,0.163,0.742,19.3323,0.397,48.7,40.1,5.5,40.1,0.363,5.1,1.5,10.5
군위,2022-03-08,0.0,0.0,0.741,19.2657,0.396,48.7,40.1,5.5,40.1,0.363,7.7,1.3,11.7
군위,2022-03-09,0.0,0.0,0.74,19.1992,0.394,48.7,40.1,5.5,40.1,0.507,8.9,1.6,12.0
군위,2022-03-10,0.0,0.164,0.74,19.1494,0.39299999999999996,48.7,40.1,5.5,40.1,0.6,10.3,1.4,10.0
군위,2022-03-11,0.0,0.163,0.739,19.0997,0.392,48.7,40.1,5.5,40.1,0.58,12.4,1.3,8.3
군위,2022-03-12,0.0,0.0,0.739,19.0335,0.391,48.7,40.1,5.5,40.1,0.6779999999999999,14.4,1.7,8.7
군위,2022-03-13,13.1072,0.164,0.738,18.9839,0.39,48.7,40.1,5.5,40.1,0.8540000000000001,15.5,1.6,1.5
군위,2022-03-14,1.7634,0.355,0.737,18.9509,0.389,48.7,40.1,5.5,40.1,0.848,11.0,3.9,2.7
군위,2022-03-15,0.0,0.335,0.736,18.9162,0.38799999999999996,48.7,40.1,5.5,40.1,0.541,11.6,1.8,11.7
군위,2022-03-16,0.0,0.0,0.734,18.852,0.387,48.7,40.1,5.5,40.1,0.466,14.3,1.5,12.7
군위,2022-03-17,5.0,0.352,0.733,18.8191,0.386,48.7,40.1,5.5,40.1,0.8290000000000001,9.0,4.8,2.3
군위,2022-03-18,6.4732,0.36,0.741,18.7862,0.386,48.7,40.1,5.5,40.1,0.835,6.2,4.2,3.5
군위,2022-03-19,4.0,0.361,0.741,18.7533,0.385,48.7,40.1,5.5,40.1,0.8440000000000001,4.9,1.7,4.9
군위,2022-03-20,0.0,0.55,0.74,18.7369,0.385,48.7,40.1,5.5,40.1,0.703,6.6,1.6,8.8
군위,2022-03-21,0.0,0.359,0.739,18.7041,0.384,48.7,40.1,5.5,40.1,0.543,8.3,1.9,11.9
군위,2022-03-22,0.0,0.36,0.739,18.6713,0.383,48.7,40.1,5.5,40.1,0.5,8.7,3.1,13.0
군위,2022-03-23,0.0,0.359,0.738,18.6386,0.383,48.7,40.1,5.5,40.1,0.6779999999999999,6.7,1.8,6.3
군위,2022-03-24,0.0,0.169,0.737,18.5895,0.38200000000000006,48.7,40.1,5.5,40.1,0.614,9.0,1.1,12.7
군위,2022-03-25,2.7634,0.244,0.736,18.547,0.381,48.7,40.1,5.5,40.1,0.66,13.3,1.9,9.1
군위,2022-03-26,7.9464,0.659,0.735,18.5404,0.381,48.7,40.1,5.5,40.1,0.812,14.9,3.8,8.0
군위,2022-03-27,0.0,0.924,0.735,18.5568,0.381,48.7,40.1,5.5,40.1,0.406,13.5,3.6,13.6
군위,2022-03-28,0.0,0.544,0.733,18.5404,0.381,48.7,40.1,5.5,40.1,0.443,8.9,2.3,12.3
군위,2022-03-29,0.0,0.986,0.733,18.5623,0.381,48.7,40.1,5.5,40.1,0.517,10.8,1.3,14.7
군위,2022-03-30,0.0,0.46,0.732,18.5388,0.381,48.7,40.1,5.5,40.1,0.578,14.5,1.7,11.7
군위,2022-03-31,1.5268,0.357,0.754,18.5045,0.38,48.7,40.1,5.5,40.1,0.736,10.8,4.7,9.7
군위,2022-08-01,1.0,0.036,0.434,10.2657,0.2108,48.7,40.1,5.5,40.1,0.735,27.2,1.2,6.1
군위,2022-08-02,3.7669,0.211,0.433,10.2465,0.2104,48.7,40.1,5.5,40.1,0.918,27.9,1.0,1.5
군위,2022-08-03,0.0,0.075,0.433,10.2156,0.20980000000000001,48.7,40.1,5.5,40.1,0.788,30.6,2.1,8.7
군위,2022-08-04,0.0,0.032,0.433,10.181,0.2091,48.7,40.1,5.5,40.1,0.7590000000000001,30.7,2.4,7.1
군위,2022-08-05,0.0,0.089,0.432,10.1513,0.20800000000000002,48.7,40.1,5.5,40.1,0.75,30.8,1.9,7.6
군위,2022-08-06,0.0,0.017,0.431,10.1156,0.2077,48.7,40.1,5.5,40.1,0.72,31.6,1.7,9.4
군위,2022-08-07,0.0,0.0,0.43,10.0781,0.20690000000000003,48.7,40.1,5.5,40.1,0.7190000000000001,31.5,1.8,6.1
군위,2022-08-08,0.0,0.018,0.43,10.0425,0.20620000000000002,48.7,40.1,5.5,40.1,0.698,30.5,2.1,1.5
군위,2022-08-09,0.0,0.012,0.43,10.0063,0.20550000000000002,48.7,40.1,5.5,40.1,0.698,29.8,1.7,10.4
군위,2022-08-10,4.5338,0.075,0.429,9.9757,0.2048,48.7,40.1,5.5,40.1,0.8009999999999999,28.2,1.2,5.3
군위,2022-08-11,13.0676,0.288,0.429,9.9635,0.2046,48.7,40.1,5.5,40.1,0.909,26.5,0.9,2.8
군위,2022-08-12,11.1354,0.216,0.428,9.9452,0.20420000000000002,48.7,40.1,5.5,40.1,0.7709999999999999,29.7,1.6,9.3
군위,2022-08-13,13.5638,0.513,0.428,9.9525,0.20440000000000003,48.7,40.1,5.5,40.1,0.924,26.4,1.5,3.0
군위,2022-08-14,14.6692,0.554,0.427,9.9635,0.2046,48.7,40.1,5.5,40.1,0.8009999999999999,29.8,1.6,4.1
군위,2022-08-15,0.0,0.668,0.427,9.9843,0.20500000000000002,48.7,40.1,5.5,40.1,0.696,30.9,1.9,4.0
군위,2022-08-16,54.7669,9.992,0.431,10.8103,0.222,48.7,40.1,5.5,40.1,0.9490000000000001,25.7,1.1,7.8
군위,2022-08-17,21.9402,3.469,0.436,11.0724,0.2274,48.7,40.1,5.5,40.1,0.8940000000000001,25.7,2.2,4.6
군위,2022-08-18,0.0,5.276,0.44,11.4902,0.2359,48.7,40.1,5.5,40.1,0.773,26.8,1.2,9.3
군위,2022-08-19,0.0,1.792,0.442,11.6068,0.23829999999999998,48.7,40.1,5.5,40.1,0.805,28.2,1.5,5.3
군위,2022-08-20,10.9624,1.403,0.442,11.6899,0.24,48.7,40.1,5.5,40.1,0.951,26.4,1.6,7.6
군위,2022-08-21,0.0,0.902,0.443,11.7295,0.2409,48.7,40.1,5.5,40.1,0.753,26.0,3.2,12.2
군위,2022-08-22,0.0,0.529,0.437,11.7374,0.24100000000000002,48.7,40.1,5.5,40.1,0.756,26.8,1.4,10.0
군위,2022-08-23,7.4661,0.571,0.433,11.7493,0.2413,48.7,40.1,5.5,40.1,0.899,25.4,1.5,3.0
군위,2022-08-24,4.2331,0.525,0.433,11.7572,0.2414,48.7,40.1,5.5,40.1,0.9440000000000001,21.5,2.7,7.1
군위,2022-08-25,0.7669,0.448,0.433,11.7586,0.2414,48.7,40.1,5.5,40.1,0.7859999999999999,24.5,1.4,6.6
군위,2022-08-26,0.0,0.355,0.432,11.752,0.2413,48.7,40.1,5.5,40.1,0.6459999999999999,25.1,2.2,10.2
군위,2022-08-27,0.0,0.203,0.433,11.7321,0.2409,48.7,40.1,5.5,40.1,0.68,23.2,1.7,6.6
군위,2022-08-28,0.0,0.141,0.432,11.707,0.2404,48.7,40.1,5.5,40.1,0.721,21.4,2.4,11.4
군위,2022-08-29,1.0,0.25,0.433,11.6912,0.2401,48.7,40.1,5.5,40.1,0.8140000000000001,21.5,1.1,0.5
군위,2022-08-30,14.8346,0.279,0.432,11.678,0.2398,48.7,40.1,5.5,40.1,0.923,20.9,1.5,3.0
군위,2022-08-31,34.7669,7.001,0.436,12.2452,0.251,48.7,40.1,5.5,40.1,0.956,21.3,1.2,4.8
군위,2022-11-01,0.0,0.0,0.24,14.9467,0.307,48.7,40.1,5.5,40.1,0.684,14.2,1.5,9.7
군위,2022-11-02,0.0,0.12,0.24,14.9364,0.30670000000000003,48.7,40.1,5.5,40.1,0.629,13.1,1.1,9.6
군위,2022-11-03,0.0,0.0,0.24,14.9019,0.306,48.7,40.1,5.5,40.1,0.564,12.5,2.0,6.5
군위,2022-11-04,0.0,0.025,0.24,14.8833,0.3056,48.7,40.1,5.5,40.1,0.434,9.3,3.5,9.6
군위,2022-11-05,0.0,0.0,0.241,14.8612,0.305,48.7,40.1,5.5,40.1,0.373,9.1,2.4,9.9
군위,2022-11-06,0.0,0.02,0.241,14.8421,0.3048,48.7,40.1,5.5,40.1,0.606,8.9,1.0,9.7
군위,2022-11-07,0.0,0.003,0.241,14.8215,0.3043,48.7,40.1,5.5,40.1,0.624,9.7,1.0,9.3
군위,2022-11-08,0.0,0.003,0.241,14.8009,0.3039,48.7,40.1,5.5,40.1,0.654,10.9,1.1,9.4
군위,2022-11-09,0.0,0.088,0.241,14.7877,0.3036,48.7,40.1,5.5,40.1,0.653,11.7,1.1,8.4
군위,2022-11-10,0.0,0.0,0.241,14.7627,0.3031,48.7,40.1,5.5,40.1,0.623,13.3,1.2,8.5
군위,2022-11-11,0.0,0.0,0.239,14.7407,0.3027,48.7,40.1,5.5,40.1,0.6900000000000001,14.0,1.2,13.0
군위,2022-11-12,0.0,0.004,0.238,14.7205,0.3023,48.7,40.1,5.5,40.1,0.7859999999999999,17.0,1.2,7.0
군위,2022-11-13,16.5338,0.353,0.238,14.7304,0.3025,48.7,40.1,5.5,40.1,0.766,15.9,3.0,6.5
군위,2022-11-14,0.0,0.085,0.238,14.7172,0.30219999999999997,48.7,40.1,5.5,40.1,0.685,11.6,1.5,0.7
군위,2022-11-15,0.0,0.066,0.239,14.7023,0.302,48.7,40.1,5.5,40.1,0.62,10.0,2.6,8.9
군위,2022-11-16,0.0,0.049,0.239,14.6859,0.302,48.7,40.1,5.5,40.1,0.693,10.3,1.5,8.5
군위,2022-11-17,0.0,0.059,0.239,14.6704,0.3012,48.7,40.1,5.5,40.1,0.6459999999999999,9.4,0.9,8.5
군위,2022-11-18,0.0,0.07,0.239,14.6557,0.3009,48.7,40.1,5.5,40.1,0.644,9.6,0.9,9.1
군위,2022-11-19,0.0,0.0,0.239,14.6331,0.30100000000000005,48.7,40.1,5.5,40.1,0.7440000000000001,11.2,1.6,8.3
군위,2022-11-20,0.0,0.112,0.239,14.6221,0.3002,48.7,40.1,5.5,40.1,0.788,12.8,0.8,5.1
군위,2022-11-21,0.0,0.0,0.239,14.5994,0.2998,48.7,40.1,5.5,40.1,0.758,12.5,0.8,7.7
군위,2022-11-22,2.0,0.051,0.239,14.5832,0.2995,48.7,40.1,5.5,40.1,0.77,12.5,0.9,4.2
군위,2022-11-23,1.0,0.072,0.239,14.5688,0.2992,48.7,40.1,5.5,40.1,0.75,13.0,2.2,5.6
군위,2022-11-24,0.0,0.112,0.239,14.5578,0.2989,48.7,40.1,5.5,40.1,0.6509999999999999,8.7,0.8,3.9
군위,2022-11-25,0.0,0.07,0.239,14.5433,0.2986,48.7,40.1,5.5,40.1,0.6990000000000001,9.2,1.1,8.1
군위,2022-11-26,0.0,0.0,0.239,14.517,0.2981,48.7,40.1,5.5,40.1,0.538,10.9,2.3,8.3
군위,2022-11-27,0.0,0.087,0.239,14.5039,0.2978,48.7,40.1,5.5,40.1,0.461,7.7,0.8,8.1
군위,2022-11-28,3.2331,0.012,0.239,14.4843,0.2974,48.7,40.1,5.5,40.1,0.7390000000000001,10.5,1.1,1.5
