,dam_nm,obsr_de,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt,avg_hmd,avg_tmr,avg_wv,snsn_sum,valid_rsvwt_cpcty_qy
255,군위,20200413,0.0,6480.0,64454.4,26.31,54.0,49.6,10.2,2.7,5.8,40.1
256,군위,20200414,0.0,6393.599999999999,64281.6,26.252,53.9,39.9,14.6,2.0,12.2,40.1
257,군위,20200415,0.0,8208.0,66009.6,26.194,53.8,46.0,14.5,2.5,9.5,40.1
258,군위,20200416,0.0,0.0,64800.0,26.117,53.6,67.4,12.8,4.1,11.2,40.1
259,군위,20200417,7.4732,63331.2,63331.2,26.117,53.6,92.4,10.7,1.9,0.1,40.1
260,군위,20200418,3.2903,7344.000000000001,64972.8,26.059,53.5,73.3,14.0,2.8,7.1,40.1
261,군위,20200419,16.7634,26956.8,65404.8,26.021,53.4,91.9,11.1,2.9,3.7,40.1
262,군위,20200420,0.0,102470.4,64022.4,26.059,53.5,73.0,13.6,3.4,5.7,40.1
263,군위,20200421,0.0,65836.8,65836.8,26.059,53.5,40.3,11.4,5.4,10.5,40.1
264,군위,20200422,0.0,45273.6,64454.4,26.04,53.5,41.3,8.5,5.3,11.5,40.1
265,군위,20200423,0.0,45187.200000000004,64368.0,26.021,53.4,41.0,9.9,5.2,12.0,40.1
266,군위,20200424,0.0,27475.2,65836.8,25.983,53.4,29.8,11.8,3.8,12.5,40.1
267,군위,20200425,0.0,27561.600000000002,65923.2,25.944,53.3,41.6,15.9,2.5,11.7,40.1
268,군위,20200426,0.0,46656.0,65836.8,25.925,53.2,51.1,13.6,3.2,12.0,40.1
269,군위,20200427,0.0,7344.000000000001,64800.0,25.868,53.1,60.1,12.9,2.4,10.7,40.1
270,군위,20200428,0.0,6307.2,63676.799999999996,25.81,53.0,46.1,15.2,2.3,12.7,40.1
271,군위,20200429,0.0,25574.399999999998,63849.6,25.772,52.9,44.4,17.6,1.6,12.5,40.1
272,군위,20200430,0.0,24710.399999999998,62899.2,25.734,52.8,57.9,18.9,2.0,12.6,40.1
273,군위,20200201,0.0,103507.2,64713.6,26.639,54.7,67.6,2.9,2.0,7.1,40.1
274,군위,20200202,0.0,64627.2,64627.2,26.639,54.7,61.5,3.6,1.2,8.3,40.1
275,군위,20200203,0.0,64281.6,64281.6,26.639,54.7,45.6,3.1,2.9,7.2,40.1
276,군위,20200204,0.0,43459.2,62899.2,26.619,54.7,42.5,1.9,1.8,9.8,40.1
277,군위,20200205,0.0,23414.4,62208.0,26.581,54.6,30.8,-1.5,4.5,10.1,40.1
278,군위,20200206,0.0,41990.4,61344.0,26.561,54.5,39.3,-2.1,1.8,9.3,40.1
279,군위,20200207,0.0,27820.8,66614.40000000001,26.522,54.5,49.9,1.1,2.2,8.2,40.1
280,군위,20200208,0.0,26611.2,65318.4,26.484,54.4,46.0,2.9,3.7,8.7,40.1
281,군위,20200209,0.0,26870.4,65577.6,26.445,54.3,44.3,1.9,2.2,10.1,40.1
282,군위,20200210,0.0,23068.800000000003,42422.4,26.426,54.3,46.8,5.5,2.1,9.2,40.1
283,군위,20200211,0.0,12009.6,31363.2,26.406,54.2,56.3,6.1,1.2,7.4,40.1
284,군위,20200212,5.0,41472.0,41472.0,26.406,54.2,90.5,8.1,1.7,1.8,40.1
285,군위,20200213,0.0,28080.0,66700.8,26.368,54.1,76.0,10.4,1.8,5.1,40.1
286,군위,20200214,0.0,25660.8,64281.6,26.329,54.1,63.4,10.7,1.4,8.2,40.1
287,군위,20200215,0.0,26870.4,65491.2,26.29,54.0,69.8,12.0,2.6,5.8,40.1
288,군위,20200216,3.2366,8121.6,66009.6,26.233,53.9,64.1,5.0,4.8,5.5,40.1
289,군위,20200217,0.0,27648.0,66182.4,26.194,53.8,51.9,-1.6,5.7,5.5,40.1
290,군위,20200218,0.0,45619.200000000004,64886.4,26.175,53.8,44.8,-0.2,3.5,10.4,40.1
291,군위,20200219,0.0,6393.599999999999,64108.8,26.117,53.6,43.8,4.7,2.0,9.4,40.1
292,군위,20200220,0.0,27820.8,66268.8,26.079,53.6,53.3,6.1,1.1,9.9,40.1
293,군위,20200221,0.0,26870.4,65318.4,26.04,53.5,56.5,8.3,1.5,9.4,40.1
294,군위,20200222,0.0,0.0,63331.2,25.963,53.3,46.0,8.2,4.7,10.0,40.1
295,군위,20200223,0.0,48815.99999999999,67996.8,25.944,53.3,42.3,4.9,2.8,10.7,40.1
296,군위,20200224,0.0,10627.2,68083.2,25.887,53.2,40.3,8.1,1.1,9.1,40.1
297,군위,20200225,42.817,625881.6,67651.2,26.445,54.3,96.4,7.0,2.8,1.0,40.1
298,군위,20200226,0.7634,830044.7999999999,68083.2,27.207,55.9,82.8,8.3,1.9,2.5,40.1
299,군위,20200227,0.0,326678.4,67996.8,27.466,56.4,68.0,6.1,3.4,5.4,40.1
300,군위,20200228,0.0,207705.6,67996.8,27.605,56.7,90.0,4.5,1.4,3.1,40.1
301,군위,20200229,0.0,127612.8,67651.2,27.665,56.8,88.6,6.3,1.1,3.1,40.1
302,군위,20201101,2.4732,25920.0,133747.2,33.102,68.0,86.6,12.1,0.8,2.0,40.1
303,군위,20201102,0.0,4233.6,133401.6,32.973,67.7,62.6,13.0,1.6,5.5,40.1
304,군위,20201103,0.0,0.0,132969.6,32.822,67.4,46.4,7.5,4.0,9.3,40.1
305,군위,20201104,0.0,4838.400000000001,133488.0,32.693,67.1,39.4,6.7,3.1,9.9,40.1
306,군위,20201105,0.0,6048.000000000001,134524.8,32.565,66.9,49.4,8.7,0.9,9.1,40.1
307,군위,20201106,0.0,5616.0,133833.6,32.437,66.6,56.9,12.1,0.8,2.0,40.1
308,군위,20201107,0.0,5011.2,132969.6,32.309,66.3,58.9,14.4,1.9,8.3,40.1
309,군위,20201108,0.0,0.0,131846.4,32.16,66.0,39.4,11.2,3.0,9.3,40.1
310,군위,20201109,0.0,5184.0,132710.4,32.032,65.8,34.1,8.2,3.3,9.8,40.1
311,군위,20201110,0.0,6652.8,133920.0,31.905,65.5,42.5,9.4,1.8,9.9,40.1
312,군위,20201111,0.0,5961.6,133056.0,31.778,65.3,52.0,8.2,1.1,9.5,40.1
313,군위,20201112,0.0,5616.0,132451.19999999998,31.651,65.0,59.3,9.4,1.1,9.5,40.1
314,군위,20201113,0.0,5011.2,131587.19999999998,31.524,64.7,57.3,10.9,1.1,8.9,40.1
315,군위,20201114,0.0,6220.799999999999,132624.0,31.398,64.5,71.6,11.3,1.8,6.5,40.1
316,군위,20201115,0.0,6652.8,132796.8,31.272,64.2,76.6,10.9,1.0,7.9,40.1
317,군위,20201116,0.0,6393.599999999999,132364.8,31.146,64.0,70.1,12.3,1.7,8.4,40.1
318,군위,20201117,0.0,7776.0,133488.0,31.02,63.7,75.3,14.7,1.1,3.4,40.1
319,군위,20201118,0.0,0.0,133833.6,30.874,63.4,74.6,18.9,2.1,0.9,40.1
320,군위,20201119,32.2366,133488.0,133488.0,30.874,63.4,78.0,19.4,3.0,1.7,40.1
321,군위,20201120,0.0,49766.399999999994,133315.19999999998,30.79,63.2,62.8,9.4,4.1,8.6,40.1
322,군위,20201121,0.0,8121.6,133228.80000000002,30.665,63.0,72.4,7.1,1.6,2.1,40.1
323,군위,20201122,1.2366,8208.0,133142.4,30.54,62.7,74.4,9.2,2.7,0.1,40.1
324,군위,20201123,0.0,29376.000000000004,133315.19999999998,30.436,62.5,49.1,5.9,3.0,9.2,40.1
325,군위,20201124,0.0,8467.2,132969.6,30.312,62.2,58.4,5.6,1.2,5.0,40.1
326,군위,20201125,0.0,8035.2,132364.8,30.187,62.0,53.5,7.2,2.4,8.9,40.1
327,군위,20201126,0.0,7776.0,131846.4,30.063,61.7,63.8,8.8,1.8,5.2,40.1
328,군위,20201127,0.0,0.0,131587.19999999998,29.898,61.4,55.1,8.2,3.6,5.4,40.1
329,군위,20201128,0.0,29030.4,132019.2,29.795,61.2,44.9,3.6,3.1,7.9,40.1
330,군위,20201129,0.0,0.0,132192.0,29.651,60.9,53.6,3.8,3.2,9.1,40.1
331,군위,20201130,0.0,8553.6,131760.0,29.528,60.6,47.9,3.8,3.1,9.2,40.1
332,군위,20201001,0.0,10713.6,77241.6,35.178,72.2,74.1,18.4,2.0,10.4,40.1
333,군위,20201002,0.0,0.0,77500.8,35.09,72.1,71.4,20.7,1.4,9.0,40.1
334,군위,20201003,0.0,11059.2,77500.8,35.023,71.9,75.0,21.5,1.1,5.7,40.1
335,군위,20201004,0.0,0.0,77414.40000000001,34.935,71.7,71.6,20.3,2.0,3.3,40.1
336,군위,20201005,0.0,11145.6,77414.40000000001,34.869,71.6,43.5,15.8,3.9,10.7,40.1
337,군위,20201006,0.0,11145.6,77328.0,34.802,71.5,54.5,16.2,1.7,10.8,40.1
338,군위,20201007,0.0,0.0,77241.6,34.714,71.3,66.3,17.1,2.7,6.3,40.1
339,군위,20201008,0.0,10972.8,77068.8,34.648,71.2,54.6,18.3,4.2,7.3,40.1
340,군위,20201009,0.0,0.0,77068.8,34.56,71.0,56.0,18.6,3.8,5.5,40.1
341,군위,20201010,0.0,11145.6,77068.8,34.494,70.8,62.5,18.1,2.0,4.0,40.1
342,군위,20201011,0.0,11145.6,76982.4,34.428,70.7,71.5,16.5,1.1,3.5,40.1
343,군위,20201012,0.0,0.0,76982.4,34.341,70.5,72.0,17.5,1.6,4.6,40.1
344,군위,20201013,0.0,11145.6,76896.0,34.275,70.4,53.0,16.0,2.5,7.5,40.1
345,군위,20201014,0.0,0.0,76464.0,34.187,70.2,64.5,13.7,1.6,4.8,40.1
346,군위,20201015,0.0,10627.2,76204.8,34.122,70.1,55.3,14.5,1.7,10.3,40.1
347,군위,20201016,0.0,10454.4,76032.0,34.056,69.9,72.9,13.4,0.9,0.8,40.1
348,군위,20201017,0.0,0.0,76118.4,33.969,69.8,70.4,14.5,1.4,10.3,40.1
349,군위,20201018,0.0,10627.2,76032.0,33.903,69.6,63.9,14.1,1.4,10.5,40.1
350,군위,20201019,0.0,10454.4,75772.8,33.838,69.5,69.0,14.2,1.2,9.9,40.1
351,군위,20201020,0.0,0.0,76809.6,33.751,69.3,71.9,14.7,1.7,10.0,40.1
352,군위,20201021,9.0,11923.2,77155.2,33.686,69.2,86.9,13.7,1.0,0.3,40.1
353,군위,20201022,0.0,9244.8,52704.0,33.642,69.1,75.9,15.0,2.2,0.7,40.1
354,군위,20201023,0.0,0.0,36460.799999999996,33.599,69.0,45.4,11.7,4.0,10.3,40.1
355,군위,20201024,0.0,0.0,36288.0,33.556,68.9,41.3,11.3,3.9,10.3,40.1
356,군위,20201025,0.0,14601.6,36288.0,33.534,68.9,53.5,14.0,2.5,9.2,40.1
357,군위,20201026,0.0,0.0,36288.0,33.491,68.8,61.6,13.4,1.1,9.7,40.1
358,군위,20201027,0.0,14688.000000000002,36374.4,33.469,68.7,65.8,13.4,0.9,9.6,40.1
359,군위,20201028,0.0,0.0,36633.6,33.426,68.6,50.8,16.1,2.2,5.2,40.1
360,군위,20201029,0.0,0.0,57888.0,33.361,68.5,53.6,12.0,1.2,9.2,40.1
361,군위,20201030,0.0,11750.400000000001,76636.8,33.296,68.4,70.1,11.7,1.9,7.5,40.1
362,군위,20201031,0.0,0.0,77500.8,33.21,68.2,69.0,11.4,1.1,9.1,40.1
363,군위,20200901,0.0,74649.6,661392.0,36.161,74.3,72.6,25.6,2.5,0.5,40.1
364,군위,20200902,27.2365,83203.2,1551744.0,34.692,71.2,84.8,26.1,3.4,3.1,40.1
365,군위,20200903,52.3976,2488752.0,1602288.0000000002,35.579,73.1,57.8,27.0,5.6,9.0,40.1
366,군위,20200904,0.0,383356.80000000005,1555632.0,34.406,70.7,62.0,24.1,1.3,10.1,40.1
367,군위,20200905,3.7634,0.0,1212969.5999999999,33.188,68.2,85.3,19.9,1.9,3.0,40.1
368,군위,20200906,11.9999,269568.0,935366.4,32.522,66.8,93.4,19.5,1.3,2.4,40.1
369,군위,20200907,52.2146,3882470.4,535593.6,35.869,73.7,72.4,23.4,4.3,0.1,40.1
370,군위,20200908,0.0,876960.0,134438.4,36.612,75.2,62.0,25.4,2.8,9.7,40.1
371,군위,20200909,0.0,294278.4,135820.80000000002,36.77,75.5,70.9,23.9,1.6,5.2,40.1
372,군위,20200910,0.0,180230.4,134870.4,36.815,75.6,72.6,23.3,1.2,5.5,40.1
373,군위,20200911,1.7634,134870.4,134870.4,36.815,75.6,81.8,21.7,2.4,0.3,40.1
374,군위,20200912,4.2366,111542.4,134179.19999999998,36.793,75.6,90.9,19.9,1.3,3.5,40.1
375,군위,20200913,0.0,67392.0,135388.8,36.725,75.4,76.1,20.9,1.7,4.0,40.1
376,군위,20200914,0.0,43632.0,134179.19999999998,36.634,75.2,71.0,22.5,1.6,9.8,40.1
377,군위,20200915,0.0,20908.8,133920.0,36.521,75.0,71.5,22.9,1.7,7.8,40.1
378,군위,20200916,0.0,43459.2,133747.2,36.431,74.8,85.8,21.7,1.4,0.1,40.1
379,군위,20200917,1.0,38880.0,129081.6,36.341,74.6,87.0,21.5,0.9,3.9,40.1
380,군위,20200918,2.0,19872.0,132451.19999999998,36.228,74.4,71.1,20.5,1.6,4.0,40.1
381,군위,20200919,0.0,20822.399999999998,133228.80000000002,36.116,74.2,63.1,20.5,1.7,10.8,40.1
382,군위,20200920,0.0,20044.8,132278.4,36.004,73.9,59.8,19.7,2.2,11.6,40.1
383,군위,20200921,0.0,0.0,131068.79999999999,35.869,73.7,69.3,18.0,1.7,10.6,40.1
384,군위,20200922,0.0,12441.599999999999,79574.40000000001,35.802,73.5,76.4,17.5,2.1,5.1,40.1
385,군위,20200923,0.0,12355.199999999999,79401.6,35.735,73.4,69.8,18.7,2.0,1.8,40.1
386,군위,20200924,0.0,12182.4,79228.8,35.668,73.2,70.4,19.6,2.0,2.4,40.1
387,군위,20200925,0.0,12182.4,79142.40000000001,35.601,73.1,70.4,19.7,1.5,4.8,40.1
388,군위,20200926,0.0,12096.000000000002,78969.6,35.534,73.0,70.4,19.4,1.5,4.7,40.1
389,군위,20200927,0.0,11577.6,78364.8,35.467,72.8,68.6,18.8,1.9,5.7,40.1
390,군위,20200928,0.0,0.0,77932.8,35.378,72.7,72.9,17.6,2.0,10.8,40.1
391,군위,20200929,0.0,10972.8,77673.6,35.312,72.5,67.8,18.3,1.2,9.3,40.1
392,군위,20200930,0.0,10972.8,77587.2,35.245,72.4,70.4,18.6,1.8,6.4,40.1
393,군위,20200801,0.0,365472.00000000006,142905.6,43.404,89.1,74.9,27.7,1.1,4.7,40.1
394,군위,20200802,0.0,167270.4,142473.6,43.429,89.2,69.6,28.6,1.3,3.3,40.1
395,군위,20200803,0.0,141868.8,141868.8,43.429,89.2,66.3,29.1,1.6,3.2,40.1
396,군위,20200804,0.0,92016.0,141523.19999999998,43.38,89.1,66.8,29.3,1.6,8.3,40.1
397,군위,20200805,0.0,66787.2,141004.8,43.305,88.9,68.9,28.9,1.7,2.9,40.1
398,군위,20200806,7.4194,219801.6,786672.0,42.739,87.8,72.6,28.5,2.0,1.0,40.1
399,군위,20200807,44.4734,1042416.0,1921276.7999999998,41.86,86.0,93.6,24.6,1.0,1.8,40.1
400,군위,20200808,79.7418,6097161.600000001,4428432.0,43.528,89.4,96.9,23.7,1.0,1.7,40.1
401,군위,20200809,0.0,2430172.8,4486233.6,41.472,85.2,71.6,28.3,1.9,7.2,40.1
402,군위,20200810,42.0757,2069020.7999999998,3717014.4,39.824,81.8,90.1,26.1,1.7,0.3,40.1
403,군위,20200811,7.8708,2238451.2,2025561.5999999999,40.037,82.2,81.8,27.6,1.2,4.4,40.1
404,군위,20200812,1.0,981331.2000000001,1946332.8,39.072,80.2,79.4,28.7,1.1,5.7,40.1
405,군위,20200813,0.0,500774.4,1291593.6,38.281,78.6,68.1,30.3,1.7,10.5,40.1
406,군위,20200814,0.0,182908.8,136598.4,38.328,78.7,64.3,31.2,2.3,11.9,40.1
407,군위,20200815,0.0,136339.2,136339.2,38.328,78.7,60.9,31.4,2.1,9.8,40.1
408,군위,20200816,0.0,66700.8,136080.0,38.258,78.6,64.0,30.4,1.5,10.0,40.1
409,군위,20200817,0.0,43632.0,136080.0,38.166,78.4,66.5,29.6,1.7,11.6,40.1
410,군위,20200818,0.0,22032.0,137462.4,38.05,78.1,63.3,30.0,1.5,12.0,40.1
411,군위,20200819,0.0,45014.4,137203.2,37.958,77.9,59.4,30.5,2.1,12.5,40.1
412,군위,20200820,0.0,22291.2,137376.0,37.843,77.7,60.0,29.6,1.7,12.2,40.1
413,군위,20200821,0.0,0.0,136425.6,37.705,77.4,71.8,27.2,2.9,5.4,40.1
414,군위,20200822,0.0,22723.2,137376.0,37.591,77.2,69.8,26.9,3.0,5.0,40.1
415,군위,20200823,4.2903,21081.6,135561.6,37.476,77.0,66.4,28.2,1.5,8.0,40.1
416,군위,20200824,0.0,22032.0,136339.2,37.362,76.7,67.8,28.5,1.6,8.3,40.1
417,군위,20200825,0.0,0.0,132710.4,37.225,76.4,65.1,29.9,1.6,11.4,40.1
418,군위,20200826,14.7098,62467.2,130809.6,37.156,76.3,67.8,29.4,4.0,6.9,40.1
419,군위,20200827,4.4732,59875.2,128217.6,37.088,76.2,74.1,28.4,2.8,2.9,40.1
420,군위,20200828,0.0,15897.6,129600.0,36.974,75.9,73.0,28.8,1.7,2.7,40.1
421,군위,20200829,3.0,21513.6,135043.19999999998,36.861,75.7,65.4,29.8,1.4,5.9,40.1
422,군위,20200830,5.0537,43632.0,134352.0,36.77,75.5,70.9,28.6,2.0,5.1,40.1
423,군위,20200831,0.0,111283.2,133920.0,36.747,75.5,73.4,25.4,3.1,0.4,40.1
424,군위,20200601,0.0,0.0,73699.2,24.283,49.9,47.8,23.6,3.0,11.2,40.1
425,군위,20200602,0.0,2160.0,76377.6,24.209,49.7,41.9,22.5,1.4,7.4,40.1
426,군위,20200603,0.0,2073.6,76204.8,24.135,49.6,56.5,24.1,1.7,7.3,40.1
427,군위,20200604,0.0,1555.1999999999998,75600.0,24.061,49.4,56.5,27.7,2.1,12.1,40.1
428,군위,20200605,0.0,0.0,87782.4,23.969,49.2,61.0,25.9,2.7,9.2,40.1
429,군위,20200606,0.0,3196.7999999999997,95385.6,23.876,49.0,65.9,21.2,4.4,5.1,40.1
430,군위,20200607,0.0,2419.2000000000003,94435.2,23.784,48.8,53.9,23.5,2.4,10.6,40.1
431,군위,20200608,0.0,4924.8,96768.00000000001,23.692,48.7,46.6,26.9,1.5,12.9,40.1
432,군위,20200609,0.0,0.0,96508.8,23.582,48.4,46.3,28.7,1.5,13.2,40.1
433,군위,20200610,0.0,4579.2,96076.8,23.491,48.2,54.8,28.1,1.8,10.4,40.1
434,군위,20200611,30.9464,77068.8,95385.6,23.473,48.2,77.4,25.5,1.5,6.3,40.1
435,군위,20200612,14.5268,40262.4,95040.00000000001,23.418,48.1,79.5,25.6,1.8,2.1,40.1
436,군위,20200613,7.0,76464.0,94694.40000000001,23.4,48.1,81.5,24.6,1.3,3.9,40.1
437,군위,20200614,59.9243,1053302.4000000001,95126.4,24.358,50.0,80.9,25.5,2.5,2.8,40.1
438,군위,20200615,0.0,375148.8,95385.6,24.637,50.6,53.9,25.9,2.4,12.6,40.1
439,군위,20200616,0.0,131932.8,94521.6,24.675,50.7,49.9,24.8,2.0,11.4,40.1
440,군위,20200617,0.0,74563.2,93312.0,24.656,50.6,54.4,23.3,1.4,2.8,40.1
441,군위,20200618,2.0,39571.200000000004,95644.8,24.6,50.5,84.6,19.2,1.4,4.3,40.1
442,군위,20200619,0.7634,34041.6,90115.2,24.544,50.4,70.6,22.0,2.1,7.7,40.1
443,군위,20200620,0.0,19440.0,94089.59999999999,24.469,50.3,62.8,23.2,2.8,9.3,40.1
444,군위,20200621,0.0,18489.6,92966.40000000001,24.395,50.1,64.1,22.2,3.4,12.8,40.1
445,군위,20200622,0.0,0.0,92966.40000000001,24.302,49.9,56.1,25.3,1.7,13.5,40.1
446,군위,20200623,0.0,0.0,92016.0,24.209,49.7,53.4,26.3,1.9,11.0,40.1
447,군위,20200624,2.0,19267.2,93398.4,24.135,49.6,75.4,22.2,2.8,4.0,40.1
448,군위,20200625,0.0,18230.399999999998,92275.20000000001,24.061,49.4,86.1,23.8,1.1,0.4,40.1
449,군위,20200626,0.0,20390.399999999998,94348.8,23.987,49.3,60.3,25.5,2.4,7.8,40.1
450,군위,20200627,0.0,1468.8000000000002,93744.0,23.895,49.1,59.4,26.1,1.3,6.1,40.1
451,군위,20200628,0.0,1468.8000000000002,93571.2,23.803,48.9,59.1,26.1,2.2,12.2,40.1
452,군위,20200629,41.8926,112579.2,94176.0,23.821,48.9,82.0,22.1,3.1,6.2,40.1
453,군위,20200630,9.9464,425088.0,92707.2,24.153,49.6,72.6,23.5,3.2,4.3,40.1
454,군위,20200501,0.0,9072.0,66355.2,25.676,52.7,72.3,22.7,1.8,12.0,40.1
455,군위,20200502,0.0,27734.4,65836.8,25.638,52.7,67.6,22.7,1.9,6.3,40.1
456,군위,20200503,2.7634,9244.8,66441.6,25.581,52.5,98.0,17.9,1.5,0.2,40.1
457,군위,20200504,0.0,27475.2,65577.6,25.543,52.5,76.4,21.5,3.4,10.2,40.1
458,군위,20200505,3.7634,5788.8,62812.799999999996,25.486,52.3,83.1,16.8,2.6,3.0,40.1
459,군위,20200506,0.0,7430.4,64454.4,25.429,52.2,67.5,17.5,3.3,12.3,40.1
460,군위,20200507,0.0,7948.8,64886.4,25.372,52.1,55.9,15.8,3.7,12.0,40.1
461,군위,20200508,1.7634,8640.0,65491.2,25.315,52.0,64.4,17.6,2.2,9.3,40.1
462,군위,20200509,18.7634,86227.2,67305.6,25.334,52.0,95.3,17.0,2.3,2.6,40.1
463,군위,20200510,0.0,47433.600000000006,66355.2,25.315,52.0,69.5,18.9,3.0,7.4,40.1
464,군위,20200511,0.0,27388.8,65232.0,25.277,51.9,49.1,21.1,2.5,10.2,40.1
465,군위,20200512,0.0,7430.4,64195.2,25.221,51.8,42.1,20.2,4.1,12.4,40.1
466,군위,20200513,0.0,27993.600000000002,65836.8,25.183,51.7,40.6,18.6,3.0,12.9,40.1
467,군위,20200514,0.0,28771.2,66528.0,25.145,51.6,41.3,19.9,1.3,7.3,40.1
468,군위,20200515,9.7634,46828.8,65750.4,25.126,51.6,82.6,16.5,2.2,2.2,40.1
469,군위,20200516,0.0,28339.2,66096.0,25.088,51.5,80.5,19.3,1.8,4.6,40.1
470,군위,20200517,0.0,9072.0,65664.0,25.032,51.4,73.1,22.0,1.9,8.0,40.1
471,군위,20200518,2.0,9763.2,66268.8,24.975,51.3,80.0,19.8,3.1,2.3,40.1
472,군위,20200519,13.7098,48643.2,67478.40000000001,24.956,51.3,71.6,15.5,3.4,5.9,40.1
473,군위,20200520,0.0,67132.8,67132.8,24.956,51.3,57.4,15.6,2.8,10.4,40.1
474,군위,20200521,0.0,29203.2,66787.2,24.919,51.2,66.6,16.2,2.8,6.8,40.1
475,군위,20200522,0.0,10022.4,66441.6,24.862,51.1,66.4,17.1,3.3,11.3,40.1
476,군위,20200523,0.0,28252.800000000003,65836.8,24.825,51.0,59.9,20.1,1.9,12.8,40.1
477,군위,20200524,0.0,8380.800000000001,64627.2,24.769,50.9,61.4,21.6,2.3,7.5,40.1
478,군위,20200525,0.0,26956.8,64454.4,24.731,50.8,57.3,21.4,2.1,1.7,40.1
479,군위,20200526,0.0,0.0,64454.4,24.656,50.6,55.4,21.6,1.7,6.6,40.1
480,군위,20200527,0.0,8294.4,64368.0,24.6,50.5,45.3,21.4,2.6,11.4,40.1
481,군위,20200528,0.0,8985.6,65059.2,24.544,50.4,47.4,21.0,1.9,11.3,40.1
482,군위,20200529,0.0,11664.0,67651.2,24.488,50.3,50.1,21.1,2.1,11.0,40.1
483,군위,20200530,0.0,0.0,67219.2,24.414,50.1,49.6,21.7,2.2,8.9,40.1
484,군위,20200531,0.0,11232.0,67046.40000000001,24.358,50.0,55.6,22.3,2.0,5.7,40.1
485,군위,20200701,3.0,237427.2,126144.0,24.265,49.8,69.1,22.2,2.2,2.0,40.1
486,군위,20200702,0.0,144374.4,125798.4,24.283,49.9,64.1,23.6,1.8,9.1,40.1
487,군위,20200703,3.2366,87091.2,124243.2,24.246,49.8,73.9,20.7,2.7,4.8,40.1
488,군위,20200704,1.0,48556.8,122774.40000000001,24.172,49.6,75.8,21.2,1.4,0.2,40.1
489,군위,20200705,0.0,48556.8,122601.6,24.098,49.5,70.1,23.7,0.9,3.2,40.1
490,군위,20200706,0.0,29894.399999999998,122342.4,24.005,49.3,74.6,24.1,1.3,1.6,40.1
491,군위,20200707,0.0,28771.2,121046.40000000001,23.913,49.1,70.4,26.5,1.8,6.3,40.1
492,군위,20200708,0.0,12096.000000000002,122601.6,23.803,48.9,64.5,26.2,2.2,7.8,40.1
493,군위,20200709,0.0,10972.8,121219.2,23.692,48.7,74.3,24.4,3.6,9.4,40.1
494,군위,20200710,25.4732,104544.0,122860.79999999999,23.674,48.6,84.0,24.0,2.2,0.6,40.1
495,군위,20200711,0.7634,67046.40000000001,122083.2,23.619,48.5,71.6,25.5,2.3,3.4,40.1
496,군위,20200712,17.9464,47088.0,120355.2,23.546,48.4,82.8,20.4,3.4,4.1,40.1
497,군위,20200713,62.1073,3526416.0,121824.0,26.95,55.3,89.3,19.2,4.1,3.0,40.1
498,군위,20200714,1.4732,918000.0,123033.59999999999,27.745,57.0,89.6,19.6,2.4,5.0,40.1
499,군위,20200715,4.0,423964.8,123120.0,28.046,57.6,83.8,19.2,2.6,0.9,40.1
500,군위,20200716,0.0,263001.6,122169.59999999999,28.187,57.9,65.8,22.2,2.1,12.3,40.1
501,군위,20200717,0.0,145411.2,125280.0,28.207,57.9,65.9,22.7,2.9,12.9,40.1
502,군위,20200718,0.0,123465.6,123465.6,28.207,57.9,71.0,22.4,2.4,9.1,40.1
503,군위,20200719,0.0,42595.2,123120.0,28.127,57.8,78.4,24.3,2.9,4.9,40.1
504,군위,20200720,0.0,62640.0,122947.2,28.066,57.6,63.4,29.1,2.3,1.7,40.1
505,군위,20200721,1.0,22291.2,122688.0,27.966,57.4,64.9,26.9,1.6,6.6,40.1
506,군위,20200722,45.8706,263260.8,122601.6,28.106,57.7,94.3,22.5,0.9,3.6,40.1
507,군위,20200723,47.1292,1852675.2000000002,122688.0,29.836,61.3,91.8,21.7,3.5,3.1,40.1
508,군위,20200724,13.5269,3174422.4,124329.6,32.887,67.5,91.1,21.3,2.8,3.3,40.1
509,군위,20200725,48.1073,4257619.2,124329.6,37.02,76.0,93.6,21.9,1.2,6.0,40.1
510,군위,20200726,2.5268,1430352.0,122515.2,38.328,78.7,75.0,25.0,1.7,6.2,40.1
511,군위,20200727,17.0537,610761.6,123033.59999999999,38.815,79.7,89.9,22.6,2.9,4.6,40.1
512,군위,20200728,4.2903,825724.8,123292.8,39.518,81.2,91.8,22.3,2.7,3.9,40.1
513,군위,20200729,17.2365,1094947.2,124156.8,40.489,83.1,94.4,23.1,2.0,4.1,40.1
514,군위,20200730,34.0319,1966896.0,133401.6,42.322,86.9,91.8,23.1,1.0,0.9,40.1
515,군위,20200731,0.0,1002412.8,142819.2,43.182,88.7,81.0,26.1,1.2,2.5,40.1
516,군위,20200301,0.0,127008.0,67046.40000000001,27.725,56.9,78.5,9.4,1.5,4.9,40.1
517,군위,20200302,0.0,86572.8,66528.0,27.745,57.0,57.0,7.1,3.8,8.6,40.1
518,군위,20200303,0.0,65664.0,65664.0,27.745,57.0,73.1,7.7,2.8,5.9,40.1
519,군위,20200304,0.0,45014.4,65059.2,27.725,56.9,53.0,5.9,4.6,9.9,40.1
520,군위,20200305,0.0,64454.4,64454.4,27.725,56.9,51.8,3.7,3.0,10.6,40.1
