dam_nm,obsr_de,rain_qy_mms,inflow_qy_mms,tot_dcwtr_qy_mms,rsvwt_qy_mms,dam_rsvwt_rt_mms,avg_hmd_mms,avg_tmr_mms,avg_wv_mms,snsn_sum_mms,valid_rsvwt_cpcty_qy_mms
용담,20210927,0,6.00E-08,1.75E-07,0.239904283,0.718907988,0.74587156,0.336660617,0.526315789,0.007623318,0.347820543
용담,20210928,0.00170875,6.04E-08,1.76E-07,0.239664289,0.718907988,0.811009174,0.337568058,0.526315789,0.004484305,0.347820543
용담,20210929,0.056567169,1.32E-07,1.76E-07,0.239784286,0.718907988,0.981651376,0.333938294,0.505263158,0.005829596,0.347820543
용담,20210930,0.005048852,1.32E-07,1.75E-07,0.239904283,0.718907988,0.844036697,0.334845735,0.515789474,0.021748879,0.347820543
임하,20210901,0.146290311,2.52E-06,7.22E-07,0.147504591,0.605662285,0.944036697,0.324863884,0.521052632,0.003811659,0.215777953
임하,20210902,0.000251322,1.37E-06,1.36E-07,0.153939351,0.631951466,0.823853211,0.335753176,0.531578947,0.005156951,0.215777953
임하,20210903,0.001263782,5.14E-07,1.36E-07,0.156098891,0.641051567,0.765137615,0.337568058,0.552631579,0.012331839,0.215777953
임하,20210904,0,3.06E-07,1.45E-07,0.15718673,0.646107179,0.775229358,0.328493648,0.531578947,0.020179372,0.215777953
임하,20210905,0,2.06E-07,1.44E-07,0.157774304,0.648129424,0.791743119,0.328493648,0.526315789,0.010538117,0.215777953
임하,20210906,0.002134294,1.56E-07,1.45E-07,0.158111124,0.649140546,0.770642202,0.334845735,0.563157895,0.006053812,0.215777953
임하,20210907,0.052328165,2.23E-07,1.45E-07,0.158786006,0.652173913,0.950458716,0.323049002,0.505263158,0.004484305,0.215777953
임하,20210908,0.000753069,2.24E-07,1.45E-07,0.159462751,0.654903943,0.823853211,0.346642468,0.557894737,0.016591928,0.215777953
임하,20210909,0.000432716,1.84E-07,1.61E-07,0.159886797,0.656622851,0.855963303,0.33938294,0.510526316,0.014125561,0.215777953
임하,20210910,0,1.33E-07,1.89E-07,0.159971705,0.657229525,0.86146789,0.343920145,0.515789474,0.011210762,0.215777953
임하,20210911,0,9.93E-08,1.89E-07,0.159886673,0.656218402,0.801834862,0.349364791,0.515789474,0.020179372,0.215777953
임하,20210912,0,6.54E-08,1.89E-07,0.159632195,0.65520728,0.800917431,0.345735027,0.547368421,0.018161435,0.215777953
임하,20210913,0,6.57E-08,1.89E-07,0.159378132,0.654196158,0.769724771,0.33938294,0.563157895,0.014798206,0.215777953
임하,20210914,0,4.87E-08,1.89E-07,0.159039656,0.653185035,0.760550459,0.329401089,0.563157895,0.006950673,0.215777953
임하,20210915,0,4.88E-08,1.89E-07,0.158701594,0.652173913,0.710091743,0.336660617,0.573684211,0.022421525,0.215777953
임하,20210916,0,3.20E-08,1.88E-07,0.158279534,0.650151668,0.776146789,0.328493648,0.563157895,0.016367713,0.215777953
임하,20210917,0.111049351,5.72E-07,1.88E-07,0.160566934,0.659251769,0.91559633,0.310344828,0.526315789,0.005156951,0.215777953
임하,20210918,0,3.71E-07,1.88E-07,0.161847597,0.664307381,0.857798165,0.319419238,0.515789474,0.012331839,0.215777953
임하,20210919,0,1.67E-07,1.89E-07,0.16210497,0.665318504,0.788073394,0.331215971,0.552631579,0.020627803,0.215777953
임하,20210920,0.000432716,1.16E-07,1.88E-07,0.16210497,0.665318504,0.785321101,0.335753176,0.578947368,0.023542601,0.215777953
임하,20210921,0.04410387,1.50E-07,1.88E-07,0.162276277,0.666329626,0.912844037,0.331215971,0.515789474,0.006053812,0.215777953
임하,20210922,0.004955914,1.67E-07,1.88E-07,0.162534065,0.667340748,0.834862385,0.329401089,0.557894737,0.022197309,0.215777953
임하,20210923,0,1.33E-07,1.88E-07,0.162619718,0.668351871,0.755963303,0.32123412,0.568421053,0.019058296,0.215777953
임하,20210924,0.000288378,9.87E-08,1.88E-07,0.162534065,0.667340748,0.801834862,0.316696915,0.536842105,0.014125561,0.215777953
임하,20210925,0.016467118,6.48E-08,1.88E-07,0.162276277,0.666329626,0.835779817,0.315789474,0.531578947,0.000896861,0.215777953
임하,20210926,0,1.16E-07,1.88E-07,0.162276277,0.666329626,0.741284404,0.326678766,0.547368421,0.019506726,0.215777953
임하,20210927,0.001114065,8.25E-08,1.62E-07,0.162190624,0.666329626,0.785321101,0.319419238,0.547368421,0.015919283,0.215777953
임하,20210928,0.000647879,6.69E-08,1.36E-07,0.16210497,0.665318504,0.826605505,0.327586207,0.536842105,0.006053812,0.215777953
임하,20210929,0.058418465,1.01E-07,1.36E-07,0.162190624,0.666329626,0.943119266,0.328493648,0.5,0.005156951,0.215777953
임하,20210930,0.018591551,4.44E-07,1.36E-07,0.163998861,0.673407482,0.822018349,0.335753176,0.536842105,0.016143498,0.215777953
장흥,20210901,0.010850774,2.49E-08,4.05E-08,0.050883885,0.651162791,0.952293578,0.371143376,0.521052632,0.001121076,0.081355068
장흥,20210902,0.02116663,2.22E-08,3.60E-08,0.050883885,0.651162791,0.950458716,0.343920145,0.494736842,0.011659193,0.081355068
장흥,20210903,0,2.19E-08,3.56E-08,0.050883885,0.651162791,0.933944954,0.345735027,0.505263158,0.000224215,0.081355068
장흥,20210904,0,2.16E-08,3.51E-08,0.050883885,0.651162791,0.855963303,0.350272232,0.521052632,0.007847534,0.081355068
장흥,20210905,0.003807184,1.48E-08,3.49E-08,0.050850368,0.650151668,0.797247706,0.346642468,0.557894737,0.012107623,0.081355068
장흥,20210906,0.003272266,2.18E-08,3.54E-08,0.050850368,0.650151668,0.766972477,0.347549909,0.615789474,0.017488789,0.081355068
장흥,20210907,0.002988371,1.50E-08,3.51E-08,0.050816852,0.650151668,0.885321101,0.351179673,0.536842105,0.016367713,0.081355068
장흥,20210908,0,1.51E-08,3.54E-08,0.050783376,0.649747219,0.819266055,0.347549909,0.552631579,0.014798206,0.081355068
장흥,20210909,0,9.33E-09,3.68E-08,0.050716468,0.649140546,0.879816514,0.343012704,0.521052632,0.011659193,0.081355068
장흥,20210910,0.01117053,8.75E-09,3.58E-08,0.0506496,0.648129424,0.943119266,0.343012704,0.521052632,0.003811659,0.081355068
장흥,20210911,0,1.55E-08,3.60E-08,0.050616166,0.648129424,0.863302752,0.360254083,0.526315789,0.022869955,0.081355068
장흥,20210912,0,9.07E-09,3.64E-08,0.050548719,0.647118301,0.857798165,0.360254083,0.521052632,0.015919283,0.081355068
장흥,20210913,0,8.44E-09,3.54E-08,0.050481686,0.646107179,0.733944954,0.360254083,0.647368421,0.024439462,0.081355068
장흥,20210914,0.020954456,1.57E-08,3.63E-08,0.05044817,0.645096057,0.823853211,0.352087114,0.657894737,0.000224215,0.081355068
장흥,20210915,0,2.46E-08,1.37E-07,0.050146935,0.64206269,0.663302752,0.359346642,0.621052632,0.010762332,0.081355068
장흥,20210916,0.019032933,3.70E-08,2.11E-07,0.049680186,0.635995956,0.756880734,0.343012704,0.584210526,0.014573991,0.081355068
장흥,20210917,0.001066848,1.84E-08,1.16E-07,0.049414123,0.631951466,0.779816514,0.371143376,0.589473684,0.008520179,0.081355068
장흥,20210918,0,9.44E-09,3.68E-08,0.049347917,0.630940344,0.858715596,0.344827586,0.526315789,0.016143498,0.081355068
장흥,20210919,0,2.96E-09,3.70E-08,0.049248609,0.629929221,0.826605505,0.338475499,0.521052632,0.022869955,0.081355068
장흥,20210920,0,3.32E-09,3.75E-08,0.049149301,0.628918099,0.819266055,0.352994555,0.584210526,0.01367713,0.081355068
장흥,20210921,0.098081317,2.19E-08,3.56E-08,0.049149301,0.628918099,0.897247706,0.346642468,0.573684211,0.007174888,0.081355068
장흥,20210922,0,2.15E-08,3.50E-08,0.049149301,0.628918099,0.837614679,0.352994555,0.521052632,0.019955157,0.081355068
장흥,20210923,0,2.19E-08,3.56E-08,0.049149301,0.628918099,0.760550459,0.33030853,0.547368421,0.021300448,0.081355068
장흥,20210924,0,8.51E-09,3.52E-08,0.049083095,0.627906977,0.833027523,0.320326679,0.521052632,0.019058296,0.081355068
장흥,20210925,0,1.64E-09,3.47E-08,0.048983787,0.62669363,0.766972477,0.344827586,0.568421053,0.013004484,0.081355068
장흥,20210926,0,1.30E-09,3.41E-08,0.048884893,0.625884732,0.747706422,0.344827586,0.547368421,0.005605381,0.081355068
장흥,20210927,0,7.94E-09,3.42E-08,0.048818687,0.62487361,0.757798165,0.345735027,0.547368421,0.01793722,0.081355068
장흥,20210928,0,8.51E-09,3.51E-08,0.048752895,0.623862487,0.821100917,0.345735027,0.526315789,0.001121076,0.081355068
장흥,20210929,0.108077417,1.50E-08,3.50E-08,0.048719793,0.623862487,0.958715596,0.352087114,0.510526316,0.00044843,0.081355068
장흥,20210930,0.021133758,4.80E-08,3.53E-08,0.04885179,0.62487361,0.898165138,0.34845735,0.531578947,0.014349776,0.081355068
주암(본),20210901,0.046679248,2.63E-07,2.30E-07,0.120325582,0.643073812,0.920183486,0.370235935,0.552631579,0.00044843,0.177523218
주암(본),20210902,0.017928133,2.25E-07,2.25E-07,0.120760056,0.646107179,0.941284404,0.338475499,0.521052632,0.013901345,0.177523218
주암(본),20210903,0.002272955,1.89E-07,2.22E-07,0.121021153,0.647118301,0.901834862,0.343012704,0.515789474,0.000672646,0.177523218
주암(본),20210904,0,1.53E-07,2.21E-07,0.121108462,0.648129424,0.871559633,0.346642468,0.536842105,0.008520179,0.177523218
주암(본),20210905,0.001992048,1.33E-07,2.16E-07,0.121108462,0.648129424,0.886238532,0.333030853,0.536842105,0.014125561,0.177523218
주암(본),20210906,0.015437027,9.59E-08,2.12E-07,0.120934259,0.647118301,0.906422018,0.324863884,0.542105263,0.017488789,0.177523218
주암(본),20210907,0.002221256,9.23E-08,2.06E-07,0.120760056,0.646107179,0.901834862,0.341197822,0.552631579,0.015695067,0.177523218
주암(본),20210908,0,5.81E-08,2.07E-07,0.120412353,0.64388271,0.812844037,0.343920145,0.594736842,0.008744395,0.177523218
주암(본),20210909,0,5.75E-08,2.05E-07,0.120065477,0.64206269,0.863302752,0.344827586,0.510526316,0.008744395,0.177523218
주암(본),20210910,0.003805989,5.46E-08,2.01E-07,0.119719347,0.640040445,0.941284404,0.336660617,0.515789474,0.001569507,0.177523218
주암(본),20210911,0,6.96E-08,1.97E-07,0.119460359,0.639029323,0.86146789,0.358439201,0.536842105,0.021300448,0.177523218
주암(본),20210912,0,6.70E-08,1.92E-07,0.119201744,0.637007078,0.862385321,0.354809437,0.531578947,0.012107623,0.177523218
주암(본),20210913,0,4.56E-08,1.91E-07,0.118840096,0.635995956,0.789908257,0.346642468,0.578947368,0.001345291,0.177523218
주암(본),20210914,0.020712398,8.34E-08,1.96E-07,0.118651411,0.634984833,0.830275229,0.351179673,0.584210526,0.002017937,0.177523218
주암(본),20210915,0.000617696,9.26E-08,3.91E-07,0.117906185,0.630940344,0.705504587,0.350272232,0.578947368,0.016143498,0.177523218
주암(본),20210916,0.011413783,8.90E-08,4.23E-07,0.117045928,0.625884732,0.89266055,0.328493648,0.510526316,0.00426009,0.177523218
주암(본),20210917,0.003745325,4.85E-08,1.94E-07,0.116689245,0.623862487,0.86146789,0.352087114,0.568421053,0.009192825,0.177523218
주암(본),20210918,0,4.03E-08,1.91E-07,0.116299874,0.621840243,0.851376147,0.342105263,0.521052632,0.011883408,0.177523218
주암(본),20210919,0,3.03E-08,1.88E-07,0.115869539,0.619817998,0.858715596,0.333030853,0.526315789,0.02264574,0.177523218
주암(본),20210920,0,1.96E-08,1.84E-07,0.115398238,0.616784631,0.828440367,0.343012704,0.594736842,0.010762332,0.177523218
주암(본),20210921,0.078617759,1.65E-07,1.78E-07,0.115675888,0.618806876,0.888990826,0.345735027,0.589473684,0.00426009,0.177523218
주암(본),20210922,0.012533227,6.90E-08,1.75E-07,0.115482237,0.617795753,0.911926606,0.323956443,0.542105263,0.015919283,0.177523218
주암(본),20210923,0,4.21E-08,1.77E-07,0.115146244,0.615773509,0.808256881,0.32123412,0.594736842,0.023318386,0.177523218
주암(본),20210924,0,3.47E-08,1.75E-07,0.114777976,0.613751264,0.853211009,0.31215971,0.510526316,0.017488789,0.177523218
주암(본),20210925,0,2.68E-08,1.71E-07,0.114384881,0.611729019,0.857798165,0.322141561,0.542105263,0.010762332,0.177523218
주암(본),20210926,0,4.71E-08,1.65E-07,0.114109714,0.609706775,0.846788991,0.327586207,0.526315789,0.006950673,0.177523218
주암(본),20210927,0,3.19E-08,1.65E-07,0.11376048,0.608695652,0.802752294,0.335753176,0.526315789,0.013452915,0.177523218
주암(본),20210928,0,2.80E-08,1.64E-07,0.113395109,0.606673407,0.85412844,0.337568058,0.521052632,0.000896861,0.177523218
주암(본),20210929,0.13190041,2.13E-07,1.65E-07,0.113951648,0.609706775,0.980733945,0.341197822,0.510526316,0.00044843,0.177523218
주암(본),20210930,0.038199746,3.69E-07,1.65E-07,0.115297275,0.616784631,0.904587156,0.33938294,0.542105263,0.009192825,0.177523218
주암(조),20210901,0.063508556,1.52E-07,1.24E-07,0.068604612,0.670374115,0.920183486,0.370235935,0.552631579,0.00044843,0.102076382
주암(조),20210902,0.025412507,1.35E-07,8.70E-08,0.069012189,0.674418605,0.941284404,0.338475499,0.521052632,0.013901345,0.102076382
주암(조),20210903,0,1.20E-07,8.70E-08,0.069344458,0.677451972,0.901834862,0.343012704,0.515789474,0.000672646,0.102076382
주암(조),20210904,0,1.10E-07,8.70E-08,0.069626245,0.680485339,0.871559633,0.346642468,0.536842105,0.008520179,0.102076382
주암(조),20210905,0.000752771,1.05E-07,8.70E-08,0.069882791,0.683518706,0.886238532,0.333030853,0.536842105,0.014125561,0.102076382
주암(조),20210906,0.009695171,9.96E-08,8.70E-08,0.070114097,0.68554095,0.906422018,0.324863884,0.542105263,0.017488789,0.102076382
주암(조),20210907,0.0022356,9.97E-08,8.70E-08,0.070345816,0.687563195,0.901834862,0.341197822,0.552631579,0.015695067,0.102076382
주암(조),20210908,0,8.96E-08,8.70E-08,0.070526598,0.689383215,0.812844037,0.343920145,0.594736842,0.008744395,0.102076382
주암(조),20210909,0,8.44E-08,8.70E-08,0.070681561,0.690596562,0.863302752,0.344827586,0.510526316,0.008744395,0.102076382
주암(조),20210910,0.002988371,8.45E-08,8.70E-08,0.070836771,0.692618807,0.941284404,0.336660617,0.515789474,0.001569507,0.102076382
주암(조),20210911,0,7.42E-08,8.70E-08,0.070940424,0.693629929,0.86146789,0.358439201,0.536842105,0.021300448,0.102076382
주암(조),20210912,0,7.42E-08,8.70E-08,0.07104387,0.694641052,0.862385321,0.354809437,0.531578947,0.012107623,0.102076382
주암(조),20210913,0,5.96E-08,1.39E-07,0.070914356,0.693629929,0.789908257,0.346642468,0.578947368,0.001345291,0.102076382
주암(조),20210914,0.019435766,6.86E-08,2.79E-07,0.070397539,0.688574317,0.830275229,0.351179673,0.584210526,0.002017937,0.102076382
주암(조),20210915,0,9.96E-08,2.28E-07,0.070191475,0.686552073,0.705504587,0.350272232,0.578947368,0.016143498,0.102076382
주암(조),20210916,0.002988371,7.41E-08,8.70E-08,0.070294507,0.687563195,0.89266055,0.328493648,0.510526316,0.00426009,0.102076382
주암(조),20210917,0.006729512,7.41E-08,8.70E-08,0.070397539,0.688574317,0.86146789,0.352087114,0.568421053,0.009192825,0.102076382
주암(조),20210918,0,6.90E-08,8.71E-08,0.070474917,0.688574317,0.851376147,0.342105263,0.521052632,0.011883408,0.102076382
주암(조),20210919,0,6.39E-08,8.70E-08,0.07052664,0.68958544,0.858715596,0.333030853,0.526315789,0.02264574,0.102076382
주암(조),20210920,0,5.87E-08,8.70E-08,0.070552294,0.68958544,0.828440367,0.343012704,0.594736842,0.010762332,0.102076382
주암(조),20210921,0.064945963,9.48E-08,8.70E-08,0.070759187,0.691607685,0.888990826,0.345735027,0.589473684,0.00426009,0.102076382
주암(조),20210922,0.0044712,6.39E-08,8.70E-08,0.07081091,0.692618807,0.911926606,0.323956443,0.542105263,0.015919283,0.102076382
주암(조),20210923,0,6.39E-08,8.71E-08,0.070862633,0.692618807,0.808256881,0.32123412,0.594736842,0.023318386,0.102076382
주암(조),20210924,0,5.36E-08,8.70E-08,0.070862633,0.692618807,0.853211009,0.31215971,0.510526316,0.017488789,0.102076382
주암(조),20210925,0,5.88E-08,8.71E-08,0.070888701,0.692618807,0.857798165,0.322141561,0.542105263,0.010762332,0.102076382
주암(조),20210926,0,5.36E-08,8.70E-08,0.070888701,0.692618807,0.846788991,0.327586207,0.526315789,0.006950673,0.102076382
주암(조),20210927,0,4.84E-08,8.70E-08,0.070862633,0.692618807,0.802752294,0.335753176,0.526315789,0.013452915,0.102076382
주암(조),20210928,0,5.87E-08,8.70E-08,0.070888701,0.692618807,0.85412844,0.337568058,0.521052632,0.000896861,0.102076382
주암(조),20210929,0.101627317,8.45E-08,8.70E-08,0.07104387,0.694641052,0.980733945,0.341197822,0.510526316,0.00044843,0.102076382
주암(조),20210930,0.081393358,1.36E-07,8.70E-08,0.07145931,0.698685541,0.904587156,0.33938294,0.542105263,0.009192825,0.102076382
충주,20210901,0.231300793,1.19E-05,1.42E-06,0.718152883,0.6380182,0.903669725,0.333938294,0.578947368,0.009865471,0.941023952
충주,20210902,0.000630247,1.18E-05,4.62E-06,0.762998827,0.678463094,0.803669725,0.343012704,0.542105263,0.00896861,0.941023952
충주,20210903,0,4.92E-06,4.62E-06,0.773428261,0.687563195,0.748623853,0.34845735,0.542105263,0.018834081,0.941023952
충주,20210904,0,2.97E-06,4.62E-06,0.774063006,0.687563195,0.690825688,0.342105263,0.568421053,0.022197309,0.941023952
충주,20210905,0.000744702,1.97E-06,4.63E-06,0.769626411,0.683518706,0.716513761,0.338475499,0.563157895,0.014573991,0.941023952
충주,20210906,0.004394399,1.61E-06,2.31E-06,0.770575632,0.684529828,0.74587156,0.336660617,0.578947368,0.008520179,0.941023952
충주,20210907,0.077943284,1.61E-06,2.31E-06,0.771526094,0.68554095,0.927522936,0.327586207,0.552631579,0.004932735,0.941023952
충주,20210908,0.010624256,1.74E-06,2.31E-06,0.773111137,0.686956522,0.899082569,0.335753176,0.521052632,0.008520179,0.941023952
충주,20210909,0,1.99E-06,2.31E-06,0.775969186,0.68958544,0.866055046,0.338475499,0.510526316,0.017488789,0.941023952
충주,20210910,0,1.61E-06,2.31E-06,0.776923207,0.690596562,0.817431193,0.352087114,0.515789474,0.012331839,0.941023952
충주,20210911,0,1.30E-06,2.31E-06,0.776287097,0.68958544,0.822018349,0.353901996,0.515789474,0.020627803,0.941023952
충주,20210912,0,1.17E-06,2.31E-06,0.775015951,0.688574317,0.820183486,0.352087114,0.521052632,0.018834081,0.941023952
충주,20210913,0,9.18E-07,2.31E-06,0.772476971,0.686552073,0.711009174,0.35753176,0.589473684,0.020852018,0.941023952
충주,20210914,0,7.93E-07,2.31E-06,0.769309866,0.683518706,0.72293578,0.333030853,0.557894737,0.015919283,0.941023952
충주,20210915,0.000131189,6.94E-07,2.31E-06,0.765645806,0.680485339,0.695412844,0.334845735,0.6,0.026233184,0.941023952
충주,20210916,0.000410004,6.46E-07,2.31E-06,0.761740509,0.676440849,0.743119266,0.332123412,0.563157895,0.022197309,0.941023952
충주,20210917,0.043178371,7.98E-07,2.31E-06,0.758599473,0.674418605,0.866972477,0.313067151,0.573684211,0.001345291,0.941023952
충주,20210918,0.000880673,6.75E-07,2.31E-06,0.754840242,0.670374115,0.844954128,0.324863884,0.515789474,0.020403587,0.941023952
충주,20210919,0,6.15E-07,2.31E-06,0.750779777,0.667340748,0.764220183,0.336660617,0.536842105,0.025560538,0.941023952
충주,20210920,0,5.56E-07,2.31E-06,0.7464218,0.663296259,0.724770642,0.344827586,0.568421053,0.023991031,0.941023952
충주,20210921,0.057149901,7.93E-07,2.31E-06,0.743255936,0.660262892,0.831192661,0.345735027,0.557894737,0.006053812,0.941023952
충주,20210922,0.033679536,1.00E-06,2.31E-06,0.741149774,0.658240647,0.79266055,0.331215971,0.568421053,0.012331839,0.941023952
충주,20210923,0,9.93E-07,2.31E-06,0.738985268,0.656218402,0.78440367,0.320326679,0.536842105,0.009865471,0.941023952
충주,20210924,0.001336399,8.73E-07,1.42E-06,0.738985268,0.656218402,0.798165138,0.319419238,0.521052632,0.019282511,0.941023952
충주,20210925,0.002027012,7.50E-07,1.42E-06,0.738367488,0.656218402,0.83853211,0.318511797,0.526315789,0.004035874,0.941023952
충주,20210926,0.000354122,5.66E-07,1.42E-06,0.736824487,0.65520728,0.768807339,0.327586207,0.552631579,0.014125561,0.941023952
충주,20210927,0.000246242,5.66E-07,1.42E-06,0.735283554,0.653185035,0.780733945,0.326678766,0.542105263,0.013004484,0.941023952
충주,20210928,0.000471864,5.05E-07,1.42E-06,0.733436835,0.652173913,0.788990826,0.334845735,0.542105263,0.007399103,0.941023952
